ECR_act,FCR_act,wrist_hand_r3_pos
28.005874,10.283204,0.725625
49.705360,5.352668,2.494255
62.992127,4.711750,3.103091
57.139552,6.131774,2.294365
37.896732,10.200960,0.526010
18.790005,18.458085,-1.247460
8.416619,27.724034,-2.100972
7.687003,30.519637,-1.686014
13.977659,24.288246,-0.426592
24.715305,14.539583,0.789133
36.890902,8.011439,1.197558
46.920616,6.507259,0.611951
50.290504,7.384769,-0.528215
42.436615,8.393189,-1.467856
27.096011,11.062233,-1.574520
13.947367,18.140452,-0.679084
8.348388,27.824974,0.820061
9.837945,32.111200,2.144243
16.594180,26.062226,2.550014
28.039977,15.849996,1.756532
40.269657,9.053246,0.114582
46.126533,6.747118,-1.595698
43.212547,6.558533,-2.590201
33.961149,8.265688,-2.455413
22.849708,13.432925,-1.295296
13.950819,21.095313,0.354734
7.807481,25.899368,1.767026
3.115022,24.093661,2.325767
1.126412,18.116645,1.791492
6.373000,11.868785,0.409908
23.166593,8.131053,-1.191424
48.399905,7.229522,-2.267754
68.775377,7.761951,-2.271680
72.106691,8.703920,-1.110788
58.820475,10.790325,0.751985
36.553822,14.389373,2.449676
15.829506,17.609319,3.115347
5.401046,17.365925,2.353115
8.242622,13.017530,0.480705
22.379748,7.488072,-1.627130
41.148737,3.565648,-2.993230
54.540769,2.605636,-3.019221
55.093464,6.382302,-1.760987
42.124507,16.990052,0.103082
23.128741,32.306023,1.607046
8.203943,42.076130,2.016538
2.815821,36.467320,1.263414
8.635294,21.201764,-0.010744
24.971416,8.828150,-0.884319
45.149718,4.395710,-0.775960
55.507598,5.081147,0.193162
46.721428,7.271988,1.332794
27.187510,11.099539,1.861563
12.020085,18.156803,1.368612
6.305568,26.209463,0.000813
6.278813,29.330981,-1.646783
8.985601,24.831076,-2.818671
15.842554,16.348951,-2.932520
27.633051,9.160916,-1.840761
39.163604,5.521338,0.085094
41.692812,5.015863,2.090146
33.160275,7.718882,3.333350
19.880621,14.610738,3.231253
8.656525,23.858832,1.736659
3.393997,29.326044,-0.561448
5.299037,25.969213,-2.628344
14.572869,16.399651,-3.461899
28.290319,7.870597,-2.632895
38.738758,3.855065,-0.541696
38.363431,3.373716,1.790471
27.988521,4.597596,3.251938
15.715021,6.800822,3.166966
7.364925,9.901932,1.574049
3.532310,13.448273,-0.807781
3.389555,15.667928,-2.884645
7.618918,14.714793,-3.669154
18.306009,12.092421,-2.749959
34.907957,10.158544,-0.509188
49.965255,8.912497,2.041746
52.943458,7.771648,3.719934
41.884209,8.387638,3.700684
24.214066,13.507274,1.909513
9.547159,23.172031,-0.881353
2.042014,31.347650,-3.354520
1.694631,30.536676,-4.287457
9.345433,21.902542,-3.210584
26.379689,12.701336,-0.657256
48.869889,7.173770,2.168380
63.647445,5.239709,4.052030
58.504739,5.617800,4.309839
38.634126,8.493511,2.951394
18.458029,14.279092,0.530096
6.430726,20.289151,-2.114574
2.231605,21.706975,-4.096451
3.462338,17.357613,-4.699200
10.425524,11.350755,-3.602556
23.770473,7.468233,-1.089975
39.452821,6.021606,1.902474
47.421480,5.947086,4.078813
39.862963,7.469085,4.423525
23.071315,11.918130,2.846482
8.392162,18.435601,0.315696
0.782247,22.558326,-1.733682
0.546539,20.232307,-2.329757
8.373041,13.613256,-1.535959
25.243557,8.192927,-0.265069
47.572673,6.488424,0.447988
63.856733,7.654241,0.137932
61.017524,10.574654,-0.868202
40.641013,15.616521,-1.734009
17.762174,22.371242,-1.657090
2.722121,26.597858,-0.372710
0.000000,24.325784,1.625601
2.969656,17.278379,3.291566
21.299545,10.444171,3.604220
50.033172,7.552589,2.203022
75.552637,8.357810,-0.341257
80.621467,10.758134,-2.818695
62.368604,14.865938,-4.037947
33.606354,22.031640,-3.435383
10.936106,29.228383,-1.328783
1.202223,29.437637,1.249863
2.960193,21.791867,3.047250
14.861217,13.011712,3.218170
35.621097,8.403656,1.794526
56.479401,8.266302,-0.319034
62.978511,9.874420,-1.891826
49.931360,12.143042,-2.124054
28.248376,15.968640,-1.093036
11.448408,20.334756,0.392734
2.968773,21.079389,1.363951
0.049025,16.492916,1.267095
2.314158,10.379701,0.227191
13.868895,6.361824,-1.071818
37.068061,4.801551,-1.781299
63.616345,4.602385,-1.370741
74.822262,5.453877,0.036463
61.075525,8.845731,1.689989
34.116160,16.877581,2.633254
12.001207,27.464893,2.270786
2.324921,32.496315,0.711338
2.398497,26.646279,-1.313211
8.436018,15.776019,-2.848084
19.484013,8.112456,-3.170768
34.009495,5.697593,-2.097409
46.048770,5.986725,-0.059351
47.550736,6.929808,2.066608
36.489629,8.725751,3.332156
20.016164,11.490734,3.147833
7.580972,13.693233,1.559465
3.975328,13.568658,-0.761201
9.374494,11.452333,-2.790894
20.743894,9.346909,-3.581699
32.062745,8.188917,-2.700864
36.209900,7.582811,-0.501596
31.492403,7.285642,1.972110
22.451376,7.318934,3.489432
13.821963,7.778852,3.294417
7.942728,8.643745,1.512610
4.359092,9.602003,-0.942071
2.217844,10.746412,-2.859917
2.438340,12.205505,-3.324375
7.539632,12.665869,-2.132351
19.026853,11.457063,0.101726
33.612949,9.843039,2.219517
43.597438,8.688419,3.100448
42.350408,8.263654,2.275186
30.074464,9.679885,0.197317
15.027924,13.674753,-2.010654
5.115364,17.748454,-3.168575
2.338788,17.448773,-2.639728
4.816648,12.911730,-0.634764
10.206089,8.793213,1.876297
17.790155,7.766483,3.605403
28.396034,9.156464,3.591390
39.488906,10.568639,1.747348
44.197561,10.904725,-1.041553
39.123537,10.989358,-3.388788
28.394524,11.290419,-4.162861
20.447193,11.582509,-3.047735
18.945745,12.038388,-0.617069
19.194930,14.198025,2.013448
16.138404,18.463719,3.704567
12.748988,20.977818,3.761186
16.920664,18.041820,2.201674
32.134460,12.600140,-0.270544
50.104949,8.960984,-2.590388
57.381001,7.747297,-3.792612
50.331947,8.064591,-3.390152
36.014239,10.444109,-1.536437
21.918706,16.400455,1.040232
11.252730,24.921170,3.297801
4.920831,30.351600,4.281575
