ECR_act,FCR_act,wrist_hand_r3_pos
27.824511,7.464808,0.000093
22.612918,6.828472,-0.006256
16.646222,5.166083,-0.009917
13.022792,3.547875,-0.009690
12.057634,2.925365,-0.006517
12.094564,3.203015,-0.002769
13.461583,3.738406,-0.000496
17.855992,3.937706,0.000104
24.917131,3.863829,0.000673
32.599707,4.060669,0.002986
37.415652,4.520491,0.006942
35.890789,4.859357,0.010145
28.167939,4.952868,0.009699
20.807652,4.626723,0.004769
19.600421,3.773616,-0.002430
22.695669,3.032851,-0.008172
25.102752,2.854211,-0.009976
25.917932,3.134126,-0.008120
28.547770,3.515562,-0.004766
32.483765,3.616606,-0.001792
34.222590,3.524067,0.000518
33.727349,3.542194,0.002857
32.928869,3.678736,0.005316
34.781298,3.938253,0.006716
39.473559,4.175195,0.005699
45.040311,4.137684,0.002456
47.999614,3.896480,-0.000869
45.933649,3.716287,-0.001909
39.904913,3.668440,-0.000453
32.467994,3.756778,0.000986
28.504933,4.068967,-0.000616
27.889378,4.270188,-0.005587
28.053727,3.817465,-0.010482
27.324715,2.920912,-0.010571
25.491704,2.487841,-0.003950
24.609573,2.830173,0.006356
24.589965,3.328305,0.014325
22.981215,3.506629,0.015307
20.685829,3.670601,0.009198
20.598907,3.813486,0.000081
22.642757,3.367096,-0.006924
24.456683,2.426700,-0.008919
23.473060,1.768965,-0.006468
21.019908,1.780313,-0.002561
20.123561,2.284508,-0.000410
20.197665,2.916319,-0.001448
20.060082,3.273218,-0.004505
20.663125,3.245900,-0.006566
23.198895,3.182421,-0.004752
26.087481,3.348897,0.001618
25.689041,3.675622,0.010259
21.340392,3.851010,0.016986
16.508985,3.601205,0.017940
14.913731,2.917285,0.011602
18.495542,2.323103,-0.000356
25.600758,2.306759,-0.013612
32.294824,2.679031,-0.022859
36.709091,3.025807,-0.024116
41.500383,3.313574,-0.016694
46.507222,3.478700,-0.003630
45.736627,3.294040,0.009897
37.668485,3.026596,0.019231
28.101647,3.195471,0.022251
22.078452,3.732951,0.019599
21.208028,3.960950,0.013341
23.326994,3.540528,0.005258
24.206796,2.787731,-0.003965
22.455873,2.185703,-0.014120
21.550257,1.949925,-0.023962
25.062173,1.989332,-0.030193
31.397773,2.082988,-0.028307
34.996940,2.091225,-0.015525
33.361028,2.022825,0.005852
30.278466,2.019633,0.027600
30.202219,2.119756,0.039271
32.090876,2.213388,0.035040
32.236797,2.314719,0.018588
30.845076,2.520012,0.000888
30.620793,2.825952,-0.008631
