ECR_act,FCR_act,wrist_hand_r3_pos
9.964740,42.196515,-2.392919
3.995055,34.279739,-3.642396
8.665785,19.191281,-3.237370
23.332884,7.383558,-1.332462
41.146676,4.703136,1.215259
49.268618,11.414535,3.187090
41.192195,24.836745,3.588583
24.984681,38.056325,2.205030
13.093364,41.556200,-0.244191
12.849903,34.094686,-2.505524
25.282476,22.572937,-3.492917
45.078295,13.919197,-2.828040
62.215744,10.002772,-0.931007
68.151963,9.308957,1.282715
61.341456,10.857209,2.855210
47.987990,15.066830,3.175257
32.131545,21.065502,2.184720
17.478042,25.117663,0.351250
11.380477,24.690538,-1.564325
19.305508,19.282660,-2.825554
38.899625,11.560736,-2.980587
56.009673,6.710978,-1.993057
55.313988,9.569027,-0.241807
38.690278,23.254838,1.604042
19.539424,43.066740,2.823993
6.370727,53.336799,2.930428
2.571309,42.499271,1.874942
11.616061,21.240928,0.081765
34.485247,4.870370,-1.704667
62.139887,0.000000,-2.712930
75.548879,3.097061,-2.493492
64.090255,18.628069,-1.172765
38.868568,43.081360,0.566645
17.647189,63.766677,1.833565
7.276572,63.556445,2.020389
6.686815,43.517109,1.126915
16.756875,19.963855,-0.275688
39.486599,5.343505,-1.380930
69.026628,1.062320,-1.570495
90.625006,3.989390,-0.726629
90.729070,13.732860,0.689961
66.512844,31.526556,1.852131
33.260492,52.973246,2.011052
9.930760,64.034415,0.950252
3.831562,54.128013,-0.846074
14.140184,31.884520,-2.444487
35.903518,13.702909,-2.974509
57.991333,7.106694,-2.082923
65.854328,10.286304,-0.102490
54.397938,19.209084,2.097516
33.231407,30.416127,3.492549
15.147838,37.913083,3.380215
5.530148,34.669399,1.754441
4.077246,22.343159,-0.647944
11.904030,8.599647,-2.707197
31.050364,0.000000,-3.497541
56.681470,0.677893,-2.740223
73.127825,17.256895,-0.899142
67.604576,49.680503,1.082717
45.699777,81.886272,2.255213
22.970788,85.670843,2.141177
12.116623,57.149639,0.997980
19.138605,22.248743,-0.331781
40.969020,0.958649,-0.962980
62.091901,0.000000,-0.572608
63.541312,1.325045,0.386174
44.793382,15.937426,1.046190
22.129097,38.211456,0.787111
7.533552,59.381419,-0.317522
3.436894,64.586055,-1.575393
9.664160,48.847719,-2.156131
26.912838,25.088399,-1.607557
51.357983,8.939203,-0.107199
68.900506,4.173530,1.629733
65.825849,7.416155,2.705235
45.674440,16.510157,2.501285
23.728221,29.498534,1.037161
10.120724,39.566298,-0.994708
5.383525,37.886560,-2.577339
8.829288,25.448247,-2.912462
22.747907,12.042666,-1.834795
47.418270,4.611431,0.119636
71.960454,3.474943,1.987096
78.298391,6.736427,2.843164
62.258145,14.319991,2.270314
36.170546,26.119508,0.608759
14.803002,36.569396,-1.198262
5.319071,36.970214,-2.154273
7.355589,27.062057,-1.832938
18.979356,14.931919,-0.624903
37.488861,7.451343,0.585976
56.823618,5.886830,1.059485
68.187489,8.391243,0.662091
62.888172,14.361033,-0.142777
41.552750,24.035371,-0.687281
18.586182,33.372802,-0.550669
5.768219,34.400760,0.203835
5.355939,25.595341,1.090319
14.740256,13.929058,1.491417
28.891742,5.678129,1.031384
40.583540,3.054696,-0.163301
43.887914,7.000917,-1.489910
38.263629,19.628724,-2.203880
27.897295,39.942404,-1.862339
17.714404,57.210156,-0.583005
11.091971,56.451427,1.034719
11.265015,38.090113,2.235731
20.546464,17.275328,2.467646
36.031329,5.133736,1.610725
47.476016,2.753747,0.022437
45.652687,6.028406,-1.606623
32.836371,11.436999,-2.548023
17.860496,17.158382,-2.368476
7.237087,21.658326,-1.137515
3.550142,22.248028,0.595853
8.998424,17.994498,2.040319
25.976752,12.285565,2.512326
51.009552,9.234569,1.769990
70.425411,10.520139,0.178237
69.284798,16.040517,-1.434594
48.091245,24.437499,-2.220736
22.948449,29.930816,-1.809476
6.084103,25.828587,-0.508643
0.000000,15.330393,0.935004
2.503257,6.297691,1.816254
13.873949,1.852628,1.831034
32.750714,1.104515,1.111670
53.735955,3.595909,0.021659
66.379728,11.385352,-1.064577
62.751900,26.588518,-1.852780
46.532565,45.705539,-2.116295
28.567136,56.793302,-1.697825
17.155454,49.179084,-0.596739
15.604609,28.954695,0.916660
24.317394,11.784466,2.304227
38.092869,4.326204,2.962690
46.501217,3.587041,2.533364
43.170146,5.994974,1.111051
30.557200,12.062232,-0.785429
16.428099,22.560932,-2.441239
6.769179,32.934384,-3.229634
2.672101,33.711456,-2.838241
3.815154,22.941786,-1.384931
11.230816,10.533596,0.606534
25.490246,4.130065,2.378857
41.626609,4.164238,3.215198
49.316250,8.439958,2.725095
43.226475,16.369325,1.047327
29.152253,26.899931,-1.126667
15.915033,34.307459,-2.793898
7.414279,31.131345,-3.119510
3.201844,19.985578,-1.921224
3.078634,10.244280,0.180323
8.062773,6.145905,2.099000
19.073153,6.071565,2.899157
34.917075,7.126573,2.280518
