time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-588522432.0,0.1206203305803471,-0.0541335195302963,-0.1444994211196899,-0.0720904245972633,-0.2475002706050872,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.12062033,0.01,0.01,0.01,0.01,0.01,0.48487613,0.1732936,0.046134174,0.010017026,0.026870225,0.011218836,0.4455857,-0.2241519546705686,-1.247803993542852
0.02,-588522432.0,0.1010908919934149,-0.0769225805997848,-0.1511825025081634,-0.0193519219756126,-0.248198002576828,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.10109089,0.01,0.01,0.01,0.01,0.01,0.48487613,0.164141,0.042234797,0.010015349,0.025133815,0.011098364,0.4455857,-0.2351797449776954,-0.9813234809087672
0.03,-588522432.0,0.0953123699058235,-0.0844277292490005,-0.1329789012670517,0.0503558926284313,-0.2650157809257507,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09531237,0.01,0.01,0.050355893,0.01,0.01,0.48487613,0.15503651,0.038793076,0.010013838,0.042444173,0.010989957,0.4455857,-0.2433558592342639,-0.6764700947147229
0.04,-588522432.0,0.0917719293121466,-0.0784027278423309,-0.1305164843797683,-0.0428123101592063,-0.2290422416547876,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09177193,0.01,0.01,0.01,0.01,0.01,0.48487613,0.1470935,0.035741072,0.010012475,0.04074925,0.010892185,0.4455857,-0.2480615055484337,-0.3072848461740503
0.05,-588522432.0,0.0661533987249184,-0.0612930729985237,-0.1115772724151611,-0.0264996662735939,-0.1963269395158869,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.0661534,0.01,0.01,0.01,0.01,0.01,0.48487613,0.13802238,0.03303391,0.010011246,0.037475627,0.010804123,0.4455857,-0.2491532629621183,0.0314794562001063
0.06,-588522432.0,0.0274990393523862,-0.0376038029789924,-0.0938738137483596,-0.0183451548218727,-0.157480268381332,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.027499039,0.01,0.01,0.01,0.01,0.01,0.48487613,0.12590435,0.030631028,0.01001014,0.03457796,0.010724872,0.4455857,-0.2475480951281669,0.2435098976105227
0.07,-588522432.0,-0.0265032697370755,-0.0140703339129686,-0.0772518217563629,-0.0232539605349302,-0.1055386784163011,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.48487613,0.11132761,0.0284916,0.0100091435,0.032004222,0.010653447,0.4455857,-0.244632356244911,0.3113212814620817
0.08,-588522432.0,-0.0868281323322906,0.0005403524264693,-0.0699418410658836,-0.0320136882364749,-0.0421143078993965,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.48487613,0.09872509,0.026581215,0.010008243,0.029710896,0.010588979,0.4455857,-0.2415838887624657,0.2952963411030044
0.09,-588522432.0,-0.0990834906697273,0.0172122288495302,-0.0649099200963974,-0.0391423106193542,0.0211725245814189,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.017212229,0.01,0.01,0.021172525,0.01,0.48487613,0.087918326,0.025444392,0.010007428,0.027661042,0.014343536,0.4455857,-0.2387337340325218,0.2826861640893759
0.1,-588522432.0,-0.0988401249051094,0.0255702324211597,-0.0567242167890071,-0.0444484911859035,0.0114462088642666,-2131918848000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.025570232,0.01,0.01,0.011446209,0.01,0.48487613,0.07868471,0.025492052,0.010006697,0.02584035,0.015129758,0.4455857,-0.235689434453094,0.3329595556178187
