time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-718915904.0,0.203793949302012,0.0516300946474075,-0.0260952301323413,-0.1109534353017807,-0.4138169586658478,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.20379394,0.051630095,0.01,0.01,0.01,0.01,0.31406957,0.15363587,0.055883914,0.010009635,0.015870806,0.01611322,0.48755965,-0.1951179133841945,0.0611359139438249
0.02,-718915904.0,0.1966521335634441,0.0530081540346145,-0.0375160202383995,-0.0987003445625305,-0.4010201692581177,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.19665213,0.053008154,0.01,0.01,0.01,0.01,0.31406957,0.17989245,0.05554838,0.010008687,0.015283907,0.0155017,0.48755965,-0.1969400685131038,-0.3890557532291041
0.03,-718915904.0,0.1933048627956887,0.0386773012578487,-0.0532024465501308,-0.0763851478695869,-0.3783842027187347,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.19330487,0.0386773,0.01,0.01,0.01,0.01,0.31406957,0.19312991,0.053998202,0.01000783,0.014755458,0.0149511555,0.48755965,-0.203561899204981,-0.8505506032633466
0.04,-718915904.0,0.1626977207984943,0.0151477120816707,-0.0799310281872749,-0.0494259670376777,-0.3517844080924988,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.16269772,0.015147712,0.01,0.01,0.01,0.01,0.31406957,0.19113538,0.050019875,0.010007059,0.014281521,0.014457461,0.48755965,-0.2140239145531369,-1.174995344393921
0.05,-718915904.0,0.1276837407442241,-0.0184002704918384,-0.1154490262269973,0.0190897285938262,-0.2818427681922912,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.12768374,0.01,0.01,0.019089729,0.01,0.01,0.31406957,0.18406585,0.045729425,0.010006364,0.017640874,0.01401357,0.48755965,-0.22676971298853,-1.3264522319794183
0.06,-718915904.0,0.0984138076787329,-0.0527910403907299,-0.142415702342987,-0.0020161680877208,-0.2383938878774643,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09841381,0.01,0.01,0.01,0.01,0.01,0.31406957,0.1731931,0.041880447,0.010005738,0.0171581,0.013614195,0.48755965,-0.240013249676915,-1.302653924879869
0.07,-718915904.0,0.0860813335525971,-0.0815217494964599,-0.1474962681531906,0.0696725100278854,-0.2003361562028939,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08608133,0.01,0.01,0.06967251,0.01,0.01,0.31406957,0.16130309,0.03848397,0.010005174,0.053909265,0.013255518,0.48755965,-0.2522582348067008,-1.1187971483814283
0.08,-718915904.0,0.0464960851546586,-0.0981787592172622,-0.1542059779167175,-0.0930783450603485,-0.1294340389816232,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.046496086,0.01,0.01,0.01,0.01,0.01,0.31406957,0.14777668,0.035473567,0.010004666,0.051213957,0.012932683,0.48755965,-0.2611196781845357,-0.6575711665903692
0.09,-718915904.0,-0.0203420218719957,-0.0940238535404205,-0.1432784497737884,-0.0341934561729431,-0.0757930568787772,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.31406957,0.13060158,0.032795243,0.010004206,0.046713416,0.012641545,0.48755965,-0.2644651509874166,-0.0872517657292619
0.1,-718915904.0,-0.0964772658809404,-0.0677076131105423,-0.1156110540032386,-0.0169282183051109,-0.016776818119955,-2053375655936.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.31406957,0.115070865,0.030419614,0.010003792,0.04275617,0.012380037,0.48755965,-0.2625839902735248,0.3905359061378941
