time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-658459456.0,0.0924134917320826,-0.0675173476338386,-0.1500402390956878,-0.0875620245933532,-0.2354994565248489,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09241349,0.01,0.01,0.01,0.01,0.01,0.37537953,0.162269,0.04310585,0.010005063,0.03320684,0.014190905,0.42038786,-0.2464679022229123,-1.0784560240763954
0.02,-658459456.0,0.0847651912982009,-0.0851732268929481,-0.1445582509040832,-0.0343624018132686,-0.2223111643559635,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08476519,0.01,0.01,0.01,0.01,0.01,0.37537953,0.15194063,0.039563246,0.010004565,0.03078273,0.0137738325,0.42038786,-0.2551927602007863,-0.6946891373905616
0.03,-658459456.0,0.0642966685666146,-0.0835760310292244,-0.1385879218578338,0.0106994025409221,-0.1779976872961588,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.06429667,0.01,0.01,0.010699403,0.01,0.01,0.37537953,0.14165904,0.036422927,0.010004115,0.028681908,0.013398285,0.42038786,-0.2598873793158636,-0.3111744412058442
0.04,-658459456.0,0.0182252427374798,-0.0665699690580368,-0.1198169440031051,0.0202403701841831,-0.1341879617486078,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.018225243,0.01,0.01,0.02024037,0.01,0.01,0.37537953,0.12814498,0.03364098,0.01000371,0.027697217,0.013060803,0.42038786,-0.2614068880391643,-0.0447146086349641
0.05,-658459456.0,-0.0450958218314196,-0.0449295714497566,-0.1014558970928192,-0.0022464655339717,-0.0743616462078196,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.37537953,0.11309081,0.031168915,0.010003345,0.025993228,0.012757105,0.42038786,-0.2609323665648108,0.1050424747166287
0.06,-658459456.0,-0.1271196632585788,-0.0252271518111228,-0.0872453227639198,-0.01350524649024,0.0026685554129211,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.37537953,0.10022891,0.028967876,0.010003015,0.024351802,0.012483646,0.42038786,-0.2594721804813108,0.1686892275194312
0.07,-658459456.0,-0.1207415014505386,-0.0134182777255773,-0.0782542750239372,-0.0232077557593584,0.0753993042392736,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0753993,0.01,0.37537953,0.08928967,0.027010357,0.010002719,0.022887772,0.04650966,0.42038786,-0.2575949645680234,0.2106951447894964
0.08,-658459456.0,-0.1157384812831878,-0.00235699955374,-0.0735767856240272,-0.0308479201048612,-0.0728716841782535,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.37537953,0.07989036,0.025263092,0.010002452,0.021577707,0.04559343,0.42038786,-0.2547905015651336,0.3571246192309745
0.09,-658459456.0,-0.1136187613010406,0.0128101091831922,-0.0667603015899658,-0.0391748249530792,-0.0300545625604191,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.012810109,0.01,0.01,0.01,0.01,0.37537953,0.071748614,0.023953978,0.010002211,0.020402342,0.041758604,0.42038786,-0.2499846075899117,0.5811125913202042
0.1,-658459456.0,-0.1091747432947158,0.0367446318268775,-0.0533282086253166,-0.0501513704657554,-0.0432159125287907,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.03674463,0.01,0.01,0.01,0.01,0.37537953,0.06466903,0.03229661,0.010001993,0.019347867,0.038362533,0.42038786,-0.2428454116465067,0.8030482512720755
0.1100000000000001,-658459456.0,-0.1024180427193641,0.0047161979600787,-0.0389459393918514,-0.0723681896924972,-0.0814812998679846,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.37537953,0.058510195,0.031116568,0.010001796,0.01840411,0.03535895,0.42038786,-0.2339272479669201,0.944577230973603
0.1200000000000001,-658459456.0,-0.0977639034390449,0.0572752431035041,-0.0277393199503421,-0.097464382648468,-0.1212123567378467,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.057275243,0.01,0.01,0.01,0.01,0.37537953,0.053129867,0.048884887,0.010001619,0.017558785,0.032696865,0.42038786,-0.2241548219401489,0.987788249523116
0.1299999999999999,-658459456.0,-0.0976864323019981,0.0174523629248142,-0.0113447308540344,-0.1192667931318283,-0.150162995873598,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.017452363,0.01,0.01,0.01,0.01,0.37537953,0.0484004,0.047082298,0.01000146,0.016799457,0.030327499,0.42038786,-0.2146334464838947,0.9078891781268832
0.1399999999999999,-658459456.0,-0.0504564404534806,0.0665017589926719,-0.0041083842515945,-0.1322601586580276,-0.1690547746974338,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.06650176,0.01,0.01,0.01,0.01,0.37537953,0.044236153,0.05970937,0.010001317,0.016117759,0.028217956,0.42038786,-0.2063530530830286,0.7592000134106307
0.1499999999999999,-658459456.0,0.009448094320101,0.0509989559650421,-0.0081069730222225,-0.1344898045063018,-0.2139768217632968,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.050998956,0.01,0.01,0.01,0.01,0.37537953,0.040549677,0.06033843,0.010001186,0.01550397,0.02633233,0.42038786,-0.199860658711284,0.5684525584486505
0.1599999999999999,-658459456.0,0.0724848530483509,0.0742397159337997,-0.0163683369755744,-0.1283277124166488,-0.2783080589620046,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.07248485,0.074239716,0.01,0.01,0.01,0.01,0.37537953,0.05275399,0.06875649,0.01000107,0.014953816,0.024653682,0.42038786,-0.1952252977083478,0.3869868368135004
0.1699999999999999,-658459456.0,0.1025450803510184,0.0618959590792655,-0.0248637422919273,-0.1183663308620452,-0.3553883801121452,-2186604183552.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.10254508,0.06189596,0.01,0.01,0.01,0.01,0.37537953,0.075321846,0.06895998,0.010000965,0.014459904,0.023155687,0.42038786,-0.192424356646529,0.1899985516934249
