time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-867010240.0,0.1655621915412528,0.0430361554026603,-0.0193376950919628,-0.1156143620610237,-0.3938149428777674,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.1655622,0.043036155,0.01,0.01,0.01,0.01,0.2243212,0.11897244,0.056044396,0.01001375,0.016705524,0.032520812,0.12815619,-0.2102554206296853,0.4201424870643837
0.02,-867010240.0,0.235331984997335,0.0626253485679626,-0.0266029238700866,-0.1113829612731933,-0.4014407992362976,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.23533198,0.06262535,0.01,0.01,0.01,0.01,0.2243212,0.17731331,0.06029705,0.010012398,0.016034327,0.030174324,0.12815619,-0.2079604180705909,0.0486250418106067
0.03,-867010240.0,0.210900540099748,0.0483285412192344,-0.0404446050524711,-0.0964794903993606,-0.3895967006683349,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.21090055,0.04832854,0.01,0.01,0.01,0.01,0.2243212,0.20076679,0.059324205,0.0100111775,0.015431018,0.028083246,0.12815619,-0.210251494237652,-0.4648442684890585
0.04,-867010240.0,0.1837662368876219,0.0339487753808498,-0.0582791380584239,-0.0705026909708976,-0.3688256442546844,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18376623,0.033948775,0.01,0.01,0.01,0.01,0.2243212,0.20597093,0.056691807,0.010010078,0.014888855,0.026218593,0.12815619,-0.2177094627586632,-0.9471514946081122
0.05,-867010240.0,0.1374319437868751,0.0084812398999929,-0.0880968868732452,-0.0398207828402519,-0.3394132256507873,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.13743195,0.01,0.01,0.01,0.01,0.01,0.2243212,0.19878484,0.05180616,0.010009086,0.014401848,0.024555292,0.12815619,-0.2288604871348546,-1.215797324497773
0.06,-867010240.0,0.1026322242556222,-0.0261977799236774,-0.1238022893667221,0.0339447818696498,-0.2626063227653503,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.102632225,0.01,0.01,0.033944782,0.01,0.01,0.2243212,0.1863996,0.047243822,0.010008193,0.027990256,0.023068838,0.12815619,-0.2414641931431807,-1.2575780782704986
0.07,-867010240.0,0.0917034854605394,-0.059180561453104,-0.1478464305400848,-0.0499834939837455,-0.1652378009313777,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09170348,0.01,0.01,0.01,0.01,0.01,0.2243212,0.1730798,0.043222807,0.010007387,0.027037008,0.021739218,0.12815619,-0.2530740301087621,-1.047651551154878
0.08,-867010240.0,0.0260913318593409,-0.0797012150287628,-0.1498388797044754,-0.0029428154230117,-0.0790001177851071,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.026091332,0.01,0.01,0.01,0.01,0.01,0.2243212,0.15638342,0.03966361,0.01000666,0.025283182,0.02054694,0.12815619,-0.2616464722518605,-0.7054333616014581
0.09,-867010240.0,-0.0741800081972974,-0.081169880926609,-0.141381174325943,0.0403536111116409,0.0046324581481305,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.04035361,0.01,0.01,0.2243212,0.13687126,0.036510896,0.010006003,0.0353054,0.0194784,0.12815619,-0.2668001554432978,-0.3728434877336817
0.1,-867010240.0,-0.1411589086055755,-0.0688041970133781,-0.1245508268475532,-0.029883075505495,0.1092610075800167,-4391691878400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.109261006,0.01,0.2243212,0.12032154,0.03372065,0.010005413,0.033511728,0.06443574,0.12815619,-0.2685796776808253,-0.0132100392071867
