time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-615004160.0,0.1647067771016485,0.0599369779229164,-0.0392325185239315,-0.0953204482793808,-0.3985949158668518,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.16470678,0.059936978,0.01,0.01,0.01,0.01,0.43664798,0.13937815,0.06267205,0.010003158,0.014272504,0.012834896,0.13799067,-0.1850126276767122,-0.2271161200508084
0.02,-615004160.0,0.1869729229234292,0.0502197220921516,-0.0490202642977237,-0.0810334905982017,-0.3835415840148926,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18697292,0.050219722,0.01,0.01,0.01,0.01,0.43664798,0.1682547,0.061406158,0.010002847,0.0138469795,0.012553618,0.13799067,-0.1891699072271205,-0.5663457372285162
0.03,-615004160.0,0.1775796883071495,0.0346015766263008,-0.0653580874204635,-0.0651251301169395,-0.3672176301479339,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.17757969,0.034601577,0.01,0.01,0.01,0.01,0.43664798,0.17902896,0.058722254,0.0100025665,0.013463724,0.012300082,0.13799067,-0.196750942944549,-0.8898132283010691
0.04,-615004160.0,0.1652231912340422,0.008021225221455,-0.0928020626306533,-0.02552205696702,-0.3268253803253174,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.1652232,0.01,0.01,0.01,0.01,0.01,0.43664798,0.18057393,0.053746924,0.010002313,0.013119199,0.012072002,0.13799067,-0.207128857790466,-1.135873821125293
0.05,-615004160.0,0.1398932217132068,-0.0198286660015583,-0.1199186593294143,0.0279346257448196,-0.2725214958190918,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.13989322,0.01,0.01,0.027934626,0.01,0.01,0.43664798,0.17654124,0.04894184,0.010002086,0.02317151,0.011866793,0.13799067,-0.2194291449684664,-1.277268733173674
0.06,-615004160.0,0.1129046977111181,-0.0494211725890636,-0.1407576650381088,-0.0561780855059623,-0.2494896650314331,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.1129047,0.01,0.01,0.01,0.01,0.01,0.43664798,0.16896091,0.0447158,0.01000188,0.022632072,0.011682125,0.13799067,-0.2319927356949956,-1.2084525216098474
0.07,-615004160.0,0.0945303728263943,-0.0734791234135627,-0.1486173719167709,0.0071068219840526,-0.2479519844055175,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.094530374,0.01,0.01,0.01,0.01,0.01,0.43664798,0.15948898,0.040982947,0.010001695,0.021346064,0.011515687,0.13799067,-0.2429644690397243,-1.004216259780488
0.08,-615004160.0,0.0897678760970117,-0.0843921229243278,-0.1451344639062881,0.0561162792146205,-0.2360901379523848,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08976787,0.01,0.01,0.05611628,0.01,0.01,0.43664798,0.15020737,0.03768627,0.010001528,0.045522857,0.01136598,0.13799067,-0.2517155494351442,-0.7532203835550324
0.09,-615004160.0,0.0692850928686808,-0.0833600908517837,-0.1355496346950531,-0.0628760755062103,-0.1893494979050808,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.069285095,0.01,0.01,0.01,0.01,0.01,0.43664798,0.1407346,0.0347604,0.010001378,0.043622386,0.0112309735,0.13799067,-0.2571977573236854,-0.3752409790083492
0.1,-615004160.0,0.0283913062390462,-0.0697576627135276,-0.1216708421707153,-0.0330454036593437,-0.149594661714006,-4165617844224.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.028391305,0.01,0.01,0.01,0.01,0.01,0.43664798,0.12841976,0.032161746,0.010001242,0.040016674,0.011109323,0.13799067,-0.258678450796184,0.0190046529516369
