time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-734457344.0,0.1964804028675393,0.0495795756578445,-0.0423372238874435,-0.0930730551481247,-0.393000841140747,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.19648041,0.049579576,0.01,0.01,0.01,0.01,0.30141425,0.18775092,0.056963984,0.010008375,0.014468594,0.01763371,0.49529955,-0.1972351330124606,-0.5609189943321548
0.02,-734457344.0,0.1850243244308798,0.0328791998326778,-0.0584647357463836,-0.070537194609642,-0.3718636929988861,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18502432,0.0328792,0.01,0.01,0.01,0.01,0.30141425,0.1957858,0.054533556,0.010007551,0.014023384,0.01686685,0.49529955,-0.2053696985140883,-0.9912105362772218
0.03,-734457344.0,0.1490527789342154,0.0045948298647999,-0.0920676440000534,-0.0318385548889637,-0.3340819776058197,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.14905278,0.01,0.01,0.01,0.01,0.01,0.30141425,0.19147745,0.049924817,0.010006808,0.01362308,0.016178543,0.49529955,-0.2169044044854704,-1.255910349536823
0.04,-734457344.0,0.114374076568589,-0.0293035246431827,-0.1265105605125427,0.0414177104830741,-0.2556622624397278,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.11437408,0.01,0.01,0.04141771,0.01,0.01,0.30141425,0.18217112,0.045586344,0.010006138,0.03303532,0.015560911,0.49529955,-0.230117488279616,-1.337383672410025
0.05,-734457344.0,0.0917452832859064,-0.0626672804355621,-0.1485316455364227,-0.0728473737835884,-0.23176309466362,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09174528,0.01,0.01,0.01,0.01,0.01,0.30141425,0.17020313,0.041759733,0.010005535,0.031845413,0.01500603,0.49529955,-0.2426148253051288,-1.1358083242277643
0.06,-734457344.0,0.076785122832351,-0.0844833850860595,-0.1521513164043426,-0.023575983941555,-0.1701908186951053,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.076785125,0.01,0.01,0.01,0.01,0.01,0.30141425,0.15819556,0.038371116,0.01000499,0.02957053,0.014506637,0.49529955,-0.2519070257959629,-0.754281661875819
0.07,-734457344.0,0.0239934366016974,-0.0854604840278625,-0.1390694230794906,0.0310940742492675,-0.1159131150017046,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.023993436,0.01,0.01,0.031094074,0.01,0.01,0.30141425,0.14327829,0.035365097,0.010004498,0.030453242,0.014057157,0.49529955,-0.2572520256974873,-0.3798255642095373
0.08,-734457344.0,-0.0501449267260673,-0.0701463371515274,-0.1221223771572113,0.004661202430725,-0.0520873018351477,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.30141425,0.1259106,0.032699276,0.010004055,0.0287472,0.013653248,0.49529955,-0.2592776170871469,-0.0780032398914335
0.09,-734457344.0,-0.1364986002445221,-0.0487003624439239,-0.103617139160633,0.0009615048766136,0.031370689867865,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.03137069,0.01,0.30141425,0.111077026,0.030329669,0.010003655,0.026809363,0.020564698,0.49529955,-0.2588255785718923,0.1250550220787248
0.1,-734457344.0,-0.1264894306659698,-0.0272319205105304,-0.0875094681978225,-0.0116146448999643,0.0539657930995083,-2040346050560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.053965792,0.01,0.30141425,0.09853183,0.028222155,0.010003296,0.025082098,0.035462227,0.49529955,-0.2568277303020214,0.2544459572263614
