time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-588296320.0,0.1014154488995838,-0.0742621123790741,-0.1496542394161224,-0.0085355155169963,-0.2489273846149444,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.10141545,0.01,0.01,0.01,0.01,0.01,0.48533386,0.16326965,0.041933022,0.0100099435,0.023169305,0.011092997,0.4476489,-0.2379842251574547,-1.0072540681387314
0.02,-588296320.0,0.094273870339958,-0.0840457454323768,-0.1372421085834503,0.0545768216252327,-0.2622345387935638,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09427387,0.01,0.01,0.05457682,0.01,0.01,0.48533386,0.15418224,0.038527276,0.010008966,0.044901077,0.010985155,0.4476489,-0.2466330953320223,-0.7357032505159884
0.03,-588296320.0,0.0898532478212481,-0.0812481343746185,-0.129442349076271,-0.0542508140206337,-0.2263714718545432,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08985325,0.01,0.01,0.01,0.01,0.01,0.48533386,0.14606889,0.035506,0.010008083,0.04309588,0.010887876,0.4476489,-0.2519417763709857,-0.3617105272448433
0.04,-588296320.0,0.0643246433675664,-0.0664428770542144,-0.1177219599485397,-0.0308354385197162,-0.1934898077774287,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.06432464,0.01,0.01,0.01,0.01,0.01,0.48533386,0.13691029,0.032821942,0.0100072855,0.039548073,0.010800148,0.4476489,-0.2533714362233847,0.0095139066081185
0.05,-588296320.0,0.0266141022074019,-0.0426812022924423,-0.0981064066290855,-0.020712275058031,-0.1567056117320898,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.026614102,0.01,0.01,0.01,0.01,0.01,0.48533386,0.1248283,0.030442307,0.010006569,0.036415942,0.010721287,0.4476489,-0.2517477185536544,0.2645359786201303
0.06,-588296320.0,-0.0258510568137114,-0.0177916828542947,-0.0795766860246658,-0.0235551949590444,-0.1066629294664681,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.48533386,0.1104005,0.028324395,0.010005923,0.03363852,0.0106502455,0.4476489,-0.248428541407838,0.365514281945889
0.07,-588296320.0,-0.0843604294384666,-0.001123490743339,-0.068822294473648,-0.0320896357297897,-0.0455803204993415,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.48533386,0.09794818,0.02643336,0.01000534,0.031166572,0.010586132,0.4476489,-0.2447564557703987,0.359485745977799
0.08,-588296320.0,-0.0983923971652984,0.0189158525317907,-0.0617482587695121,-0.0398658663034439,0.0161953546861657,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.018915853,0.01,0.01,0.016195355,0.01,0.48533386,0.08729519,0.025502445,0.010004814,0.028963821,0.012762418,0.4476489,-0.2413002948050654,0.3405654766967028
0.09,-588296320.0,-0.0972541868686676,0.0281704552471637,-0.0575931258499622,-0.0457191243767738,0.0235005810208555,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.028170455,0.01,0.01,0.02350058,0.01,0.48533386,0.078136444,0.027260909,0.01000434,0.027000556,0.017067805,0.4476489,-0.2377468683343616,0.37482988581288
0.1,-588296320.0,-0.1020325422286987,0.0178441908210515,-0.0499368906021118,-0.0511059649288654,-0.0042457973587318,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01784419,0.01,0.01,0.01,0.01,0.48533386,0.070221074,0.02662774,0.010003911,0.025249232,0.017770087,0.4476489,-0.2335398582007306,0.4619891365203195
0.1100000000000001,-588296320.0,-0.1064185872673988,0.0325682871043682,-0.0515800565481185,-0.0584771819412708,-0.0107459024903818,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.032568287,0.01,0.01,0.01,0.01,0.48533386,0.063323334,0.030672504,0.010003525,0.023680918,0.01698627,0.4476489,-0.2282507830693872,0.574994899214223
0.1200000000000001,-588296320.0,-0.108066014945507,0.0206753443926572,-0.0433193743228912,-0.0706436336040496,-0.0383912140315044,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.020675344,0.01,0.01,0.01,0.01,0.48533386,0.05730816,0.030323096,0.0100031765,0.022279114,0.01628276,0.4476489,-0.2219211076483214,0.666569370077875
0.1299999999999999,-588296320.0,-0.1089047715067863,0.0484172813594341,-0.0305475555360317,-0.0845177769660949,-0.07801379301613,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.04841728,0.01,0.01,0.01,0.01,0.48533386,0.05206871,0.042406525,0.010002864,0.021030253,0.015653595,0.4476489,-0.2148898514857104,0.724312524035479
0.1399999999999999,-588296320.0,-0.1104160547256469,0.0188608430325984,-0.0208208709955215,-0.098119243979454,-0.1159234539295851,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.018860843,0.01,0.01,0.01,0.01,0.48533386,0.04746035,0.041478485,0.010002581,0.019910807,0.015087778,0.4476489,-0.207627151863301,0.7175737823554285
0.1499999999999999,-588296320.0,-0.1133977323770523,0.0509365797042846,-0.0154658183455467,-0.1094288825988769,-0.1442608300491242,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.05093658,0.01,0.01,0.01,0.01,0.48533386,0.04340132,0.047494907,0.010002327,0.018907873,0.014579344,0.4476489,-0.2007150260640323,0.6677399821449125
0.1599999999999999,-588296320.0,-0.115289389440923,0.0496257990598678,-0.0145541876554489,-0.1163330674171447,-0.1593305030190732,-2127713796096.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.0496258,0.01,0.01,0.01,0.01,0.48533386,0.039796047,0.049223833,0.010002096,0.018004062,0.014119988,0.4476489,-0.194490670366262,0.5926969758669172
