time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-619750592.0,0.1742514530289767,0.057473100721836,-0.0426134131848812,-0.0909348428249359,-0.3923699259757995,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.17425145,0.0574731,0.01,0.01,0.01,0.01,0.429,0.15593016,0.064595275,0.010017088,0.013482446,0.014022094,0.4118901,-0.1797978087540689,-0.4248501046000497
0.02,-619750592.0,0.187977237541507,0.0449124351143837,-0.0536017380654811,-0.0766320899128913,-0.3781164884567261,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18797724,0.044912435,0.01,0.01,0.01,0.01,0.429,0.17744988,0.06258807,0.010015404,0.0131361345,0.013621548,0.4118901,-0.1859936454626945,-0.7630794785384164
0.03,-619750592.0,0.1720072498365716,0.0229106899350881,-0.0788517147302627,-0.0491780564188957,-0.350262701511383,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.17200725,0.02291069,0.01,0.01,0.01,0.01,0.429,0.18287891,0.058526423,0.010013886,0.012824481,0.013261196,0.4118901,-0.1953028450779586,-1.0457519232320929
0.04,-619750592.0,0.1522447624494265,-0.0053283292800188,-0.1068903803825378,0.0054487809538841,-0.293480634689331,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.15224476,0.01,0.01,0.01,0.01,0.01,0.429,0.18037654,0.05336305,0.010012518,0.012544028,0.0129370075,0.4118901,-0.2070051887670454,-1.2523995447051832
0.05,-619750592.0,0.125564177330897,-0.0342101827263832,-0.1316412836313247,0.0412206575274467,-0.25644451379776,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.12556417,0.01,0.01,0.041220658,0.01,0.01,0.429,0.17415947,0.048612885,0.0100112865,0.032584574,0.012645892,0.4118901,-0.2201520581932656,-1.3314791417375529
0.06,-619750592.0,0.1010408328489285,-0.0628626197576522,-0.1482434272766113,-0.0837332606315612,-0.2417105734348297,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.10104083,0.01,0.01,0.01,0.01,0.01,0.429,0.16499284,0.044430025,0.010010176,0.03150672,0.012383838,0.4118901,-0.2326630420871104,-1.1463806590232326
0.07,-619750592.0,0.0894343541195206,-0.081706091761589,-0.1512042433023452,-0.0327107608318328,-0.2493938207626342,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.089434355,0.01,0.01,0.01,0.01,0.01,0.429,0.15507022,0.040734142,0.010009175,0.029269734,0.012147735,0.4118901,-0.2421660356040832,-0.7800260627932447
0.08,-619750592.0,0.0832174817725976,-0.0819505602121353,-0.1429208219051361,0.0226585641503334,-0.2115093820582054,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08321748,0.01,0.01,0.022658564,0.01,0.01,0.429,0.14610328,0.037460964,0.010008271,0.028383993,0.011934966,0.4118901,-0.2478536919051048,-0.4192594165200076
0.09,-619750592.0,0.0514229624224939,-0.0670914351940155,-0.1171431243419647,0.0147411748766899,-0.1747470162401559,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.05142296,0.01,0.01,0.014741175,0.01,0.01,0.429,0.13554522,0.03456127,0.010007457,0.027070105,0.01174348,0.4118901,-0.2504935950650671,-0.1585771614789155
0.1,-619750592.0,0.0024498881333257,-0.0472637563943862,-0.1025282740592956,0.0011414103209972,-0.1263212385927548,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.429,0.12145133,0.031986166,0.010006722,0.025370467,0.011571031,0.4118901,-0.2511370174714287,-0.0047561962309394
0.1100000000000001,-619750592.0,-0.0638392757808878,-0.028784018009901,-0.0898123830556869,-0.0101629048585891,-0.0630803359640868,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.429,0.10731096,0.02969501,0.010006061,0.023795117,0.011415669,0.4118901,-0.2507272117200776,0.0672991252433535
0.1200000000000001,-619750592.0,-0.1250575482845306,-0.0148830311372876,-0.0807530432939529,-0.020178684964776,0.0132188559455289,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0132188555,0.01,0.429,0.09526755,0.027649403,0.010005462,0.022383587,0.011949195,0.4118901,-0.2498436307310157,0.1012481875473099
0.1299999999999999,-619750592.0,-0.1187619417905807,-0.0075185210444033,-0.075285367667675,-0.0278457701206207,0.0678697263851451,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.06786972,0.01,0.429,0.085020974,0.025832042,0.010004925,0.021125346,0.043170355,0.4118901,-0.2485834646044964,0.1574220747164416
0.1399999999999999,-619750592.0,-0.1174579113721847,0.0008235611021518,-0.072238452732563,-0.0342309549450874,-0.0768441669938797,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.429,0.07620656,0.02421045,0.01000444,0.01999939,0.042629804,0.4118901,-0.2461365921274254,0.3368305822786209
0.1499999999999999,-619750592.0,-0.116701528429985,0.013815714046359,-0.0662770792841911,-0.0426111407577991,-0.0314788321345951,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.013815714,0.01,0.01,0.01,0.01,0.429,0.06855424,0.023098525,0.0100040035,0.018988218,0.03913861,0.4118901,-0.2413548440293809,0.5911299583277758
0.1599999999999999,-619750592.0,-0.1115097999572753,0.0368559807538986,-0.0574797950685024,-0.0543590486049652,-0.0403904127477376,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.03685598,0.01,0.01,0.01,0.01,0.429,0.061894204,0.0321632,0.010003609,0.018081019,0.03604475,0.4118901,-0.2339894464165753,0.8344010550782055
0.1699999999999999,-619750592.0,-0.1032232269644737,0.0060415929183363,-0.0411691628396511,-0.0787331685423851,-0.0762239576193144,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.429,0.056085948,0.03094671,0.010003253,0.01726797,0.033302743,0.4118901,-0.2247778928444017,0.9709792616378836
0.1799999999999999,-619750592.0,-0.097625508904457,0.0589905604720115,-0.0170609317719936,-0.1056976616382598,-0.1166672127819724,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.05899056,0.01,0.01,0.01,0.01,0.429,0.05100339,0.050037835,0.010002933,0.016539121,0.030869046,0.4118901,-0.2147863023261145,1.0054028971020434
0.1899999999999999,-619750592.0,-0.0974718332290649,0.0199587177485227,-0.0009382590651512,-0.1280204355716705,-0.1491361698789655,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.019958718,0.01,0.01,0.01,0.01,0.429,0.046529233,0.048486453,0.010002644,0.015883937,0.028700272,0.4118901,-0.2051456797711607,0.91495167690808
0.1999999999999999,-619750592.0,-0.0831378010144257,0.0662436485290527,0.0008045509457588,-0.140178382396698,-0.1670536511102097,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.06624365,0.01,0.01,0.01,0.01,0.429,0.042585276,0.059971333,0.010002384,0.015295408,0.026767403,0.4118901,-0.1968751991737103,0.7520826087319561
0.2099999999999999,-619750592.0,-0.0283603178370537,0.0574409812688827,-0.0047201104462146,-0.1407969892024994,-0.1925902252796349,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.05744098,0.01,0.01,0.01,0.01,0.429,0.03908836,0.061106864,0.010002148,0.014764982,0.025037283,0.4118901,-0.1905239619884736,0.552280478998752
0.2199999999999999,-619750592.0,0.0242230070350328,0.0779194310307502,-0.0139226242899894,-0.1329388618469238,-0.2381051509415724,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.024223007,0.07791943,0.01,0.01,0.01,0.01,0.429,0.036507417,0.071693055,0.010001937,0.014289316,0.023495791,0.4118901,-0.1860868525710524,0.3675992359333744
0.2299999999999999,-619750592.0,0.0806653553919558,0.0627421885728836,-0.0228996276855468,-0.1218486949801445,-0.2974408208103676,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08066536,0.06274219,0.01,0.01,0.01,0.01,0.429,0.055817273,0.07237857,0.010001746,0.013861429,0.022116933,0.4118901,-0.1833542298546532,0.2075834380182055
0.24,-619750592.0,0.0973764574269708,0.0681632906198501,-0.0312564149498939,-0.1100374609231948,-0.3672603754303425,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09737646,0.06816329,0.01,0.01,0.01,0.01,0.429,0.07401394,0.07181721,0.010001574,0.013477669,0.0208867,0.4118901,-0.1821717232345055,0.0441748720870164
0.25,-619750592.0,0.1599482087615175,0.0671729668974876,-0.0390600040555,-0.0982981175184249,-0.3961692154407501,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.15994821,0.06717297,0.01,0.01,0.01,0.01,0.429,0.11656913,0.07130824,0.010001418,0.013131297,0.019781204,0.4118901,-0.1827357230094745,-0.1328771733130465
0.26,-619750592.0,0.1623725990823484,0.0593182370066642,-0.0473774969577789,-0.0851791575551033,-0.3833604753017425,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.1623726,0.059318237,0.01,0.01,0.01,0.01,0.429,0.14139366,0.0700548,0.0100012785,0.012820316,0.018792799,0.4118901,-0.1853308581752779,-0.3665606708940214
0.27,-619750592.0,0.1849779151663272,0.0474927797913551,-0.057210274040699,-0.0736585184931755,-0.3728020191192627,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18497792,0.04749278,0.01,0.01,0.01,0.01,0.429,0.16837297,0.06767091,0.010001153,0.01254039,0.017906355,0.4118901,-0.1904817123131618,-0.6293375439562333
0.28,-619750592.0,0.1709697062625815,0.0300813466310501,-0.0770412161946296,-0.0523300878703594,-0.3498731255531311,-2206554914816.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.17096971,0.030081347,0.01,0.01,0.01,0.01,0.429,0.17766911,0.06381572,0.010001039,0.012287339,0.01710755,0.4118901,-0.1983210853046415,-0.8781336241686226
