time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-1263391360.0,0.0902402262861689,-0.0371033102273941,-0.136363685131073,0.0667102709412574,-0.124480443373954,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.090240225,0.01,0.01,0.06671027,0.01,0.01,0.1271051,0.19650206,0.055458162,0.010025006,0.053245183,0.03225241,0.3415718,-0.2537692526759139,-1.0036892967256013
0.02,-1263391360.0,-0.0295202323245101,-0.0589508078992366,-0.1449952721595764,-0.0609386079013347,0.0135482990095759,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.013548299,0.01,0.1271051,0.17266664,0.05045752,0.010022547,0.05031022,0.03008942,0.3415718,-0.2616925034885512,-0.5842975019505072
0.03,-1263391360.0,-0.1281261593103408,-0.0622542612254619,-0.1367438733577728,-0.0219205040484666,0.1481953890796027,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.14819539,0.01,0.1271051,0.1500703,0.046059128,0.010020331,0.045929357,0.08789315,0.3415718,-0.2646360614771001,-0.0381799587969052
0.04,-1263391360.0,-0.1176677793264389,-0.0449649393558502,-0.1125665605068206,-0.0057691987603902,0.0129075445303185,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.012907544,0.01,0.1271051,0.131348,0.042175528,0.010018331,0.04206093,0.081837356,0.3415718,-0.2617828110852695,0.5355600021355184
0.05,-1263391360.0,-0.0989270731806755,-0.0132218329235911,-0.0816888064146041,-0.0146880317479372,-0.0311618930812883,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1271051,0.115708284,0.038746234,0.010016529,0.038644794,0.074027106,0.3415718,-0.2541404143641522,0.9150731566670492
0.06,-1263391360.0,-0.0675710961222648,0.0264236368238925,-0.0551980286836624,-0.0355231389403343,-0.1173839434791261,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.026423637,0.01,0.01,0.01,0.01,0.1271051,0.1024854,0.037299182,0.010014905,0.035616945,0.0666832,0.3415718,-0.2441576836115406,1.037125383735235
0.07,-1263391360.0,-0.0187590898432415,0.0902071222662925,-0.0231253951787948,-0.0605935156345367,-0.1566508476526043,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.09020712,0.01,0.01,0.01,0.01,0.1271051,0.09121951,0.073243685,0.01001344,0.03292914,0.06028691,0.3415718,-0.2338517517542895,0.9964450676536318
0.08,-1263391360.0,0.1208197706701737,0.008570872247219,-0.0189559310674667,-0.0850427523255348,-0.225880610098402,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.12081977,0.01,0.01,0.01,0.01,0.01,0.1271051,0.09979758,0.068540104,0.010012118,0.030538516,0.05469204,0.3415718,-0.2250432986490478,0.7568117784593726
0.09,-1263391360.0,0.2052215595037402,0.0535756647586822,-0.0170689560472965,-0.0982238426804542,-0.3798725285767493,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.20522156,0.053575665,0.01,0.01,0.01,0.01,0.1271051,0.14629152,0.066308066,0.010010926,0.028409071,0.049781386,0.3415718,-0.2195749730151821,0.3576273307635125
0.1,-1263391360.0,0.29968019779935,0.0758432894945144,-0.0294811427593231,-0.0953038409352302,-0.3958024382591247,-2409740632064.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.2996802,0.07584329,0.01,0.01,0.01,0.01,0.1271051,0.22067189,0.072451584,0.010009852,0.026511753,0.04546323,0.3415718,-0.2185611012402115,-0.128233249888732
