time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-615602112.0,-0.0663779593625361,0.0678763538599014,-0.0086671821773052,-0.1293878257274627,-0.1704034758402799,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.067876354,0.01,0.01,0.01,0.01,0.4356695,0.04075855,0.060064584,0.010027004,0.015600677,0.018922407,0.30603966,-0.1915454893999685,0.6200483744039986
0.02,-615602112.0,-0.0133278689852317,0.0445323176681995,-0.0121805369853973,-0.1294856518507003,-0.2058317939452832,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.044532318,0.01,0.01,0.01,0.01,0.4356695,0.037464704,0.06061021,0.0100243315,0.015038072,0.01801827,0.30603966,-0.1861747616107127,0.4811411198198717
0.03,-615602112.0,0.0422580006318333,0.0628937184810638,-0.0183190144598484,-0.1244460791349411,-0.2585578680038312,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.042258002,0.06289372,0.01,0.01,0.01,0.01,0.4356695,0.037572403,0.061842937,0.010021925,0.01453291,0.017207958,0.30603966,-0.1822255929690364,0.3438012519776065
0.04,-615602112.0,0.0888203561195771,0.0691025853157043,-0.0249159727245569,-0.1166997402906417,-0.3236457490897222,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08882035,0.069102585,0.01,0.01,0.01,0.01,0.4356695,0.061587427,0.06637611,0.010019764,0.014080921,0.016484188,0.30603966,-0.1794461076282088,0.2277880097691604
0.05,-615602112.0,0.1128047727879981,0.0631921514868736,-0.0305989757180213,-0.1089095175266265,-0.3992394723468237,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.11280477,0.06319215,0.01,0.01,0.01,0.01,0.4356695,0.08496362,0.06642665,0.01001782,0.013675102,0.015835322,0.30603966,-0.1779585208856207,0.0762156320905329
0.06,-615602112.0,0.1681829142001661,0.0633370503783226,-0.0369079634547233,-0.0999702960252761,-0.4003432393074035,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.16818291,0.06333705,0.01,0.01,0.01,0.01,0.4356695,0.12746449,0.06607201,0.010016064,0.013309447,0.015251435,0.30603966,-0.1783264895830194,-0.1336029947575233
0.07,-615602112.0,0.170385800534,0.0566997043788433,-0.0451105162501335,-0.0876802429556846,-0.3881085813045501,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.17038581,0.056699704,0.01,0.01,0.01,0.01,0.4356695,0.15217005,0.06509501,0.010014482,0.012980716,0.014727141,0.30603966,-0.1812266119247123,-0.422212761585127
0.08,-615602112.0,0.1860200275509876,0.0441659428179264,-0.0563015826046466,-0.0747295543551445,-0.3755902647972107,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18602003,0.044165943,0.01,0.01,0.01,0.01,0.4356695,0.17449318,0.06294942,0.010013055,0.012684652,0.014255445,0.30603966,-0.187229176674733,-0.731913014242942
0.09,-615602112.0,0.1710635654982455,0.023153893649578,-0.0796860083937645,-0.0481177344918251,-0.348273366689682,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.17106357,0.023153894,0.01,0.01,0.01,0.01,0.4356695,0.18093725,0.05892461,0.010011766,0.012417713,0.013830559,0.30603966,-0.1961840288932535,-1.0011081684505847
0.1,-615602112.0,0.153057742941879,-0.0039787888526916,-0.1060058921575546,0.0029290914535522,-0.2947027683258056,-2547922239488.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.15305774,0.01,0.01,0.01,0.01,0.01,0.4356695,0.17887326,0.053754866,0.010010605,0.012177487,0.013448525,0.30603966,-0.2074644874367109,-1.207082458874564
