time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-827689216.0,0.2139852244281582,0.0524415932595729,-0.0363292545080184,-0.0984903275966644,-0.3968845903873443,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.21398522,0.052441593,0.01,0.01,0.01,0.01,0.24273849,0.18773067,0.0619102,0.010013759,0.01716689,0.024072679,0.10833452,-0.2009378420085256,-0.3105250461969335
0.02,-827689216.0,0.1970324710219043,0.0439141988754272,-0.0515865013003349,-0.0783198401331901,-0.3781319558620453,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.19703247,0.0439142,0.01,0.01,0.01,0.01,0.24273849,0.20173022,0.06001953,0.010012404,0.016447632,0.022635037,0.10833452,-0.206785229033372,-0.789775544596928
0.03,-827689216.0,0.1580110143744197,0.0230944417417049,-0.0751449540257453,-0.0538351088762283,-0.3554645180702209,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.15801102,0.023094442,0.01,0.01,0.01,0.01,0.24273849,0.1982963,0.056148298,0.010011184,0.015802583,0.021350663,0.10833452,-0.2167105610949888,-1.1253658429859574
0.04,-827689216.0,0.1183555194167777,-0.0112355817109346,-0.1106934547424316,0.0068684294819831,-0.2953521311283111,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.11835552,0.01,0.01,0.01,0.01,0.01,0.24273849,0.18900189,0.051207352,0.010010083,0.01522269,0.020199915,0.10833452,-0.2288984143409839,-1.2714267301847748
0.05,-827689216.0,0.0940114621100076,-0.0443214438855648,-0.124590054154396,0.0579413920640945,-0.2343748211860656,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.09401146,0.01,0.01,0.057941392,0.01,0.01,0.24273849,0.17624722,0.04671903,0.010009091,0.04520713,0.019170234,0.10833452,-0.2416391412307615,-1.2315123232153298
0.06,-827689216.0,0.071310274011352,-0.0720702558755874,-0.1542766392230987,-0.0894520431756973,-0.1381661445635045,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.071310274,0.01,0.01,0.01,0.01,0.01,0.24273849,0.1629947,0.0427612,0.010008198,0.04312988,0.018246857,0.10833452,-0.2523006375981017,-0.8878399965976604
0.07,-827689216.0,-0.0049911294551816,-0.0831588506698608,-0.1456110477447509,-0.0336245447397232,-0.0647626577203048,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24273849,0.14489551,0.039257646,0.010007391,0.039583754,0.01741727,0.10833452,-0.2584131491988095,-0.3843583934358232
0.08,-827689216.0,-0.1008287948200911,-0.0712226256728172,-0.1270575225353241,-0.0056484993547201,0.0104533854055067,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.010453385,0.01,0.24273849,0.12702489,0.03615651,0.010006663,0.03644557,0.016691528,0.10833452,-0.2595517889866047,0.0841133831131216
0.09,-827689216.0,-0.1327582895755767,-0.0446184650063514,-0.1012605875730514,-0.0018434636294841,0.0986356389280413,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.098635636,0.01,0.24273849,0.112068675,0.033409435,0.010006009,0.03366617,0.058120333,0.10833452,-0.2568948148444881,0.3965742202540376
0.1,-827689216.0,-0.1165170446038246,-0.0158697813749313,-0.0781583040952682,-0.0169630777090787,-0.0540523966215532,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24273849,0.09937342,0.030963708,0.010005417,0.031192055,0.05591551,0.10833452,-0.2516332349307707,0.6216189321662297
0.1100000000000001,-827689216.0,-0.0959058552980423,0.0095619652420282,-0.06230204179883,-0.0345230102539062,-0.0464718160245381,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24273849,0.08852377,0.02878437,0.010004884,0.028987724,0.050846994,0.10833452,-0.2444881277869474,0.7762367543275136
0.1200000000000001,-827689216.0,-0.0802161917090416,0.0585544966161251,-0.0426185578107833,-0.0503244176506996,-0.0888401621312078,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.058554497,0.01,0.01,0.01,0.01,0.24273849,0.07921939,0.049099717,0.010004403,0.02702585,0.04639687,0.10833452,-0.2361282680543203,0.8712847550108127
0.1299999999999999,-827689216.0,-0.0760970637202262,0.0022576465271413,-0.0194191299378871,-0.0730903819203376,-0.1347638429798052,-4972084723712.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24273849,0.0711689,0.04675485,0.01000397,0.025273489,0.04246853,0.10833452,-0.2274512760296517,0.8469180504631125
