time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-663955072.0,-0.1181120723485946,-0.0067119626328349,-0.0740338265895843,-0.0288922749459743,-0.0292925937912644,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36883456,0.08454382,0.027281608,0.010010237,0.022237552,0.033778887,0.13647117,-0.2487217919008126,0.3205979710961736
0.02,-663955072.0,-0.1120908483862876,0.0085100308060646,-0.0670447722077369,-0.0387392193078994,-0.000229534417653,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36883456,0.075757414,0.025499163,0.010009227,0.020991476,0.031286072,0.13647117,-0.2447399577959818,0.4591717902854411
0.03,-663955072.0,-0.1084842383861541,0.0308059975504875,-0.0590904504060745,-0.0488095134496688,-0.0164394767660578,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.030805998,0.01,0.01,0.01,0.01,0.36883456,0.068125136,0.028826794,0.010008316,0.019872613,0.029061584,0.13647117,-0.2392117064632469,0.6144306145829032
0.04,-663955072.0,-0.1054601371288299,0.0184393543750047,-0.0422665849328041,-0.0632924512028694,-0.0576649401458026,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.018439354,0.01,0.01,0.01,0.01,0.36883456,0.061517,0.028391296,0.010007495,0.018873466,0.027086725,0.13647117,-0.2323267224423024,0.7344789415069027
0.05,-663955072.0,-0.1039451509714126,0.0511704385280609,-0.0365544036030769,-0.0826188176870346,-0.1010864234548183,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.05117044,0.01,0.01,0.01,0.01,0.36883456,0.055759124,0.043904323,0.010006757,0.01797926,0.02532835,0.13647117,-0.224537596846383,0.8033592972944628
0.06,-663955072.0,-0.1042773425579071,0.0098371654748916,-0.0226371139287948,-0.1008814051747322,-0.1343249647032993,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36883456,0.05070875,0.041975494,0.010006092,0.017176585,0.023757024,0.13647117,-0.216541291372261,0.7837531211915426
0.07,-663955072.0,-0.0786000335927558,0.0476829037070274,-0.014633186161518,-0.1146291941404342,-0.1522625820522574,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.047682904,0.01,0.01,0.01,0.01,0.36883456,0.04626248,0.04560901,0.010005491,0.016455319,0.022350712,0.13647117,-0.2091032029243887,0.7110128382724549
0.08,-663955072.0,-0.0146388514652432,0.0569495595991611,-0.0143228359520435,-0.1213426291942596,-0.1889634806486518,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.05694956,0.01,0.01,0.01,0.01,0.36883456,0.042321112,0.053117856,0.010004947,0.015804559,0.021086287,0.13647117,-0.2025401095289564,0.6223608954099719
0.09,-663955072.0,0.0498283992439414,0.0500012934207916,-0.0171850137412548,-0.1222520619630813,-0.252233739923305,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.0498284,0.050001293,0.01,0.01,0.01,0.01,0.36883456,0.04299157,0.053863022,0.010004457,0.015221087,0.019956382,0.13647117,-0.1969392560795763,0.5194385679259659
0.1,-663955072.0,0.1003521780043809,0.0667625814676284,-0.0209217779338359,-0.1196934133768081,-0.3320628767414221,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.100352176,0.06676258,0.01,0.01,0.01,0.01,0.36883456,0.069900624,0.061852574,0.010004018,0.014699717,0.01894984,0.13647117,-0.1923822765367655,0.399416316854479
0.1100000000000001,-663955072.0,0.1393650909468043,0.0550178363919258,-0.025275994092226,-0.115082174539566,-0.4135633409023285,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.13936509,0.055017836,0.01,0.01,0.01,0.01,0.36883456,0.10298379,0.061789617,0.010003623,0.014231615,0.018048517,0.13647117,-0.1894235320350439,0.1958043228591815
0.1200000000000001,-663955072.0,0.1850720438214284,0.0614057332277298,-0.0326135829091072,-0.1063570976257324,-0.4054063260555267,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18507205,0.061405733,0.01,0.01,0.01,0.01,0.36883456,0.14560421,0.061658617,0.010003266,0.013810214,0.017238991,0.13647117,-0.1891001772206312,-0.1095709022892391
0.1299999999999999,-663955072.0,0.1870658684424111,0.0544366464018821,-0.0439866855740547,-0.0908198431134224,-0.3906276226043701,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18706587,0.054436646,0.01,0.01,0.01,0.01,0.36883456,0.1710434,0.0609422,0.010002945,0.013431197,0.016512418,0.13647117,-0.1923409980739468,-0.498790740984404
0.1399999999999999,-663955072.0,0.1851654976387628,0.0382042527198791,-0.0574980899691581,-0.0719532296061515,-0.3728849589824676,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.1851655,0.038204253,0.01,0.01,0.01,0.01,0.36883456,0.18405262,0.058733188,0.010002654,0.013089844,0.015859269,0.13647117,-0.1995523471221806,-0.8741563440793939
0.1499999999999999,-663955072.0,0.1625357947313969,0.0128044793382287,-0.0872525423765182,-0.0386033989489078,-0.3395952880382538,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.1625358,0.012804479,0.01,0.01,0.01,0.01,0.36883456,0.18372661,0.054011054,0.010002392,0.012783028,0.01527321,0.13647117,-0.2098949508022318,-1.1391034196265408
0.1599999999999999,-663955072.0,0.1332462742836278,-0.0173762161284685,-0.1177402734756469,0.0236650705337524,-0.273277074098587,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.13324627,0.01,0.01,0.02366507,0.01,0.01,0.36883456,0.17846514,0.049217355,0.010002157,0.020312086,0.01474668,0.13647117,-0.2221774853652115,-1.271662117734686
0.1699999999999999,-663955072.0,0.1047974165271884,-0.0481471233069896,-0.1403118968009948,-0.0450977236032485,-0.2434699535369873,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.104797415,0.01,0.01,0.01,0.01,0.01,0.36883456,0.16945697,0.04495773,0.010001944,0.019859254,0.014273469,0.13647117,-0.2346706155876977,-1.204428404184574
0.1799999999999999,-663955072.0,0.0893597314050321,-0.0727767944335937,-0.1483264565467834,0.0323946066200733,-0.242189884185791,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08935973,0.01,0.01,0.032394607,0.01,0.01,0.36883456,0.15900145,0.041196983,0.010001753,0.02832741,0.013847764,0.13647117,-0.2456946791525136,-1.005773757786712
0.1899999999999999,-663955072.0,0.0761838160589357,-0.0847345143556594,-0.1392459273338318,-0.0281930472701787,-0.1837032157139805,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.07618382,0.01,0.01,0.01,0.01,0.01,0.36883456,0.14873566,0.03787184,0.01000158,0.027258344,0.013464972,0.13647117,-0.254037574900308,-0.6887359565647949
0.1999999999999999,-663955072.0,0.0304833364489632,-0.0819792076945304,-0.1353097707033157,0.0117058642208576,-0.1336985840969616,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.030483337,0.01,0.01,0.011705864,0.01,0.01,0.36883456,0.13569692,0.03492177,0.010001425,0.02562211,0.013120273,0.13647117,-0.259025110074824,-0.3660954208501952
0.2099999999999999,-663955072.0,-0.0314675772884434,-0.0672634690999984,-0.1201562583446502,0.018267311155796,-0.078214733728306,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.018267311,0.01,0.01,0.36883456,0.11964292,0.032305762,0.010001284,0.024779992,0.012810438,0.13647117,-0.2612405186700114,-0.1214575449884897
0.2199999999999999,-663955072.0,-0.1098273235949381,-0.0485280528664588,-0.1043829470872879,-0.0017490312457084,-0.0074228898616403,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36883456,0.10578115,0.029979462,0.010001158,0.02337671,0.012531596,0.13647117,-0.2614475279130269,0.0467300243560977
0.2299999999999999,-663955072.0,-0.134484127163887,-0.0304260496050119,-0.0909567475318908,-0.0125947799533605,0.0704472740105094,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.07044727,0.01,0.36883456,0.094016254,0.027909657,0.010001044,0.022013817,0.041354313,0.13647117,-0.2603406057577766,0.1587317591090723
0.24,-663955072.0,-0.126319408416748,-0.0173966865986585,-0.0804930180311203,-0.0230695456266403,-0.0514006892401534,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36883456,0.08394696,0.026064375,0.010000941,0.020794356,0.041004464,0.13647117,-0.2579352369211217,0.3174600088842471
0.25,-663955072.0,-0.1192646622657775,-0.0044283112511038,-0.0734402537345886,-0.0337749868631362,-0.0089378365143581,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36883456,0.075233504,0.024411285,0.010000848,0.01969847,0.037693255,0.13647117,-0.2536044840377955,0.5165991059004493
0.26,-663955072.0,-0.1115302294492721,0.0203812383115291,-0.0608850009739398,-0.0458872877061367,-0.0224506038846384,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.020381238,0.01,0.01,0.01,0.01,0.36883456,0.06765011,0.023739528,0.010000764,0.018712405,0.03474572,0.13647117,-0.2472422607149522,0.7046711328675985
0.27,-663955072.0,-0.1040363609790802,0.0484351553022861,-0.0404855124652385,-0.0647454336285591,-0.062651801370312,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.048435155,0.01,0.01,0.01,0.01,0.36883456,0.06111421,0.040819455,0.010000689,0.017834522,0.032149203,0.13647117,-0.2393096077920532,0.8521603769732397
0.28,-663955072.0,-0.1005961671471595,-0.0060132034122943,-0.020679585635662,-0.0878719240427017,-0.1054261622061635,-4198419922944.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36883456,0.05540467,0.03907545,0.010000621,0.017046917,0.029840102,0.13647117,-0.2304545633805943,0.8933211620345746
