time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-668280384.0,-0.0985391621673571,-0.0314704105257988,-0.0894044190645217,-0.0141670648008584,-0.0280851273712267,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36384162,0.10728069,0.031296246,0.010024079,0.033131886,0.01237139,0.13370842,-0.2477482533487547,0.4048731582839805
0.02,-668280384.0,-0.1156974285840988,-0.0076454509980976,-0.0721224695444107,-0.0269213840365409,0.0482845190809659,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.04828452,0.01,0.36384162,0.095317364,0.029085787,0.010021712,0.03071997,0.027759701,0.13370842,-0.2432674147746084,0.4659347049912371
0.03,-668280384.0,-0.0997834056615829,0.0153663922101259,-0.0629241168498992,-0.0393812321126461,-0.0386298359316065,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.015366392,0.01,0.01,0.01,0.01,0.36384162,0.085012235,0.027595691,0.010019569,0.028561652,0.028993031,0.13370842,-0.2384249681777037,0.5019480447005737
0.04,-668280384.0,-0.093029998242855,0.0397267267107963,-0.0479613244533538,-0.0492801293730735,-0.0160300966756217,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.039726727,0.01,0.01,0.01,0.01,0.36384162,0.076154515,0.03556833,0.010017637,0.026639774,0.027024347,0.13370842,-0.2330156478329601,0.570457270237707
0.05,-668280384.0,-0.0940428972244262,0.0097284829244017,-0.0454937890172004,-0.0604220777750015,-0.0354957324950963,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.36384162,0.06847605,0.034261014,0.010015895,0.024922343,0.025265504,0.13370842,-0.2269852621414788,0.6208763799853916
0.06,-668280384.0,-0.0974067002534866,0.0396190024912357,-0.0344107449054718,-0.0741458386182785,-0.0758443166927186,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.039619002,0.01,0.01,0.01,0.01,0.36384162,0.061790615,0.03756861,0.010014321,0.023386328,0.023692781,0.13370842,-0.2205771680529785,0.6522812041165091
0.07,-668280384.0,-0.1018494963645935,0.0394391492009162,-0.0267131812870502,-0.0866430774331092,-0.114368350987158,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.03943915,0.01,0.01,0.01,0.01,0.36384162,0.055951014,0.03900602,0.010012902,0.0220122,0.022286084,0.13370842,-0.2139543622981925,0.6653350242962409
0.08,-668280384.0,-0.1065327227115631,0.0553318075835704,-0.0217745006084442,-0.0974060744047164,-0.1408431547621385,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.055331808,0.01,0.01,0.01,0.01,0.36384162,0.050871655,0.04969888,0.01001163,0.020790052,0.02103519,0.13370842,-0.2073238321768003,0.6569598431232241
0.09,-668280384.0,-0.0729479177314839,0.035125482827425,-0.0189211294054985,-0.1057921200990676,-0.1528880496769047,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.035125483,0.01,0.01,0.01,0.01,0.36384162,0.046407185,0.04944341,0.010010484,0.019695694,0.019915262,0.13370842,-0.2010166734511686,0.6047660917209304
0.1,-668280384.0,-0.0089189198044357,0.0599288083612918,-0.0184859707951545,-0.1110778599977493,-0.1931991463199777,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.05992881,0.01,0.01,0.01,0.01,0.36384162,0.04245683,0.056002907,0.010009446,0.018711705,0.018908415,0.13370842,-0.1954039690874945,0.5327619663983384
0.1100000000000001,-668280384.0,0.0578844494651413,0.0541538447141647,-0.0205092690885067,-0.1126394644379615,-0.2597444234575071,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.05788445,0.054153845,0.01,0.01,0.01,0.01,0.36384162,0.046751015,0.05687119,0.010008513,0.017830951,0.018007312,0.13370842,-0.1905516246536185,0.4513334117832695
0.1200000000000001,-668280384.0,0.103807419358823,0.0667432323098182,-0.0232798010110855,-0.1116664037108421,-0.3429468672806375,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.10380742,0.06674323,0.01,0.01,0.01,0.01,0.36384162,0.073425114,0.063147925,0.010007675,0.01704439,0.017202668,0.13370842,-0.1866074006220012,0.3404664279007244
0.1299999999999999,-668280384.0,0.1529250894948653,0.0594332441687583,-0.0271007884293794,-0.1084833592176437,-0.4116487205028534,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.15292509,0.059433244,0.01,0.01,0.01,0.01,0.36384162,0.11205502,0.06323871,0.01000692,0.016338417,0.016480537,0.13370842,-0.1841934118893654,0.1445174896054891
0.1399999999999999,-668280384.0,0.1838745029876944,0.0628408938646316,-0.0339569598436355,-0.10103340446949,-0.4037421941757202,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.1838745,0.062840894,0.01,0.01,0.01,0.01,0.36384162,0.1498472,0.06314908,0.010006239,0.015703883,0.015831534,0.13370842,-0.1843790933944754,-0.1626744722690958
0.1499999999999999,-668280384.0,0.1909742880794316,0.0546467453241348,-0.0448523461818695,-0.0866646617650985,-0.3890152275562286,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.1909743,0.054646745,0.01,0.01,0.01,0.01,0.36384162,0.17584108,0.062296838,0.010005624,0.015133531,0.015248223,0.13370842,-0.188153157341528,-0.5483713195101642
0.1599999999999999,-668280384.0,0.1816691492054964,0.0381339378654956,-0.0600177496671676,-0.0694007351994514,-0.3717129528522491,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.18166915,0.038133938,0.01,0.01,0.01,0.01,0.36384162,0.18624239,0.05986265,0.01000507,0.0146208415,0.014723923,0.13370842,-0.1957620318468093,-0.9097985329802653
0.1699999999999999,-668280384.0,0.1589349370949897,0.0110737597569823,-0.0898671895265579,-0.0311506241559982,-0.3333867192268371,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.15893494,0.01107376,0.01,0.01,0.01,0.01,0.36384162,0.18440612,0.054814693,0.010004571,0.01416019,0.014252868,0.13370842,-0.2063688948812707,-1.1598888086144865
0.1799999999999999,-668280384.0,0.1298212774354113,-0.0184233635663986,-0.119553618133068,0.0301611348986625,-0.2695516049861908,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.12982127,0.01,0.01,0.030161135,0.01,0.01,0.36384162,0.17846023,0.049898766,0.010004121,0.02519894,0.013829488,0.13370842,-0.218777945838786,-1.2749153712236907
0.1899999999999999,-668280384.0,0.1029247636244369,-0.0485117360949516,-0.1408948004245758,-0.0551756657660007,-0.2458214908838272,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.102924764,0.01,0.01,0.01,0.01,0.01,0.36384162,0.16904552,0.045560982,0.010003716,0.024461372,0.013448842,0.13370842,-0.2310832751172618,-1.1619897406109143
0.1999999999999999,-668280384.0,0.0905094134554879,-0.0711506307125091,-0.1489485800266266,0.0061444193124771,-0.2355363362355,-4259970023424.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.090509415,0.01,0.01,0.01,0.01,0.01,0.36384162,0.15863952,0.041729525,0.01000335,0.022982249,0.013106003,0.13370842,-0.2413420296698824,-0.915240428506925
