time,SUP,ECRL,ECRB,ECU,FCR,FCU,PQ,SUP_min,ECRL_min,ECRB_min,ECU_min,FCR_min,FCU_min,PQ_min,SUP_max,ECRL_max,ECRB_max,ECU_max,FCR_max,FCU_max,PQ_max,SUP_exc,ECRL_exc,ECRB_exc,ECU_exc,FCR_exc,FCU_exc,PQ_exc,SUP_act,ECRL_act,ECRB_act,ECU_act,FCR_act,FCU_act,PQ_act,wrist_hand_r3_pos,wrist_hand_r3_vel
0.01,-1235546496.0,-0.1030358374118805,-0.0198400449007749,-0.0820367336273193,-0.0156620740890502,-0.0373475032248566,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13109618,0.11277455,0.034363054,0.010007391,0.03999836,0.0629456,0.111922964,-0.258535676595495,0.9676545959870309
0.02,-1235546496.0,-0.0691856443881988,0.0215523652732372,-0.0529373064637184,-0.0358841940760612,-0.1245287687540097,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.021552365,0.01,0.01,0.01,0.01,0.13109618,0.09999069,0.03292011,0.010006664,0.036816575,0.05702007,0.111922964,-0.2481417635709193,1.0697331577485127
0.03,-1235546496.0,-0.0059874300519465,0.0926662534475326,-0.0113566145300865,-0.0627468228340148,-0.1596305129981378,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.09266625,0.01,0.01,0.01,0.01,0.13109618,0.08907178,0.07397734,0.010006009,0.033992063,0.051824223,0.111922964,-0.2375904152298794,1.0182893142104097
0.04,-1235546496.0,0.1283080688357047,-0.0102274604141712,-0.0015019252896308,-0.0865415930747985,-0.2396963422166657,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.12830807,0.01,0.01,0.01,0.01,0.01,0.13109618,0.10211283,0.069733135,0.010005417,0.03148355,0.04726001,0.111922964,-0.228616356964623,0.7664150923302919
0.05,-1235546496.0,0.2076347755026785,0.0394692569971084,-0.0210748501121997,-0.0988188534975051,-0.3952916434741483,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.20763478,0.039469257,0.01,0.01,0.01,0.01,0.13109618,0.14844646,0.0659377,0.010004885,0.029251713,0.043238316,0.111922964,-0.2232199662000013,0.3306458103704759
0.06,-1235546496.0,0.2992995478560861,0.0664646103978157,-0.0316968075931072,-0.0943996310234069,-0.3988281190395355,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.29929954,0.06646461,0.01,0.01,0.01,0.01,0.13109618,0.22290218,0.066187866,0.010004404,0.027262254,0.039683856,0.111922964,-0.2227279457801324,-0.1921644226740799
0.07,-1235546496.0,0.2187733217696489,0.0507337525486946,-0.0516896471381187,-0.0745941177010536,-0.3779178857803345,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.21877332,0.050733753,0.01,0.01,0.01,0.01,0.13109618,0.23630522,0.06460593,0.010003971,0.025487192,0.03653646,0.111922964,-0.2277453325653662,-0.7497326827548039
0.08,-1235546496.0,0.1526988577823564,0.024646857753396,-0.0729416757822036,-0.0489761158823967,-0.3529664278030395,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.15269886,0.024646858,0.01,0.01,0.01,0.01,0.13109618,0.22803514,0.06037322,0.010003581,0.023902817,0.033746198,0.111922964,-0.237494846108616,-1.116172894794189
0.09,-1235546496.0,0.1044166725998773,-0.0087048253044486,-0.1041029691696167,0.0029749982059001,-0.305397629737854,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.104416676,0.01,0.01,0.01,0.01,0.01,0.13109618,0.21144354,0.05489942,0.010003229,0.02248597,0.0312659,0.111922964,-0.2492254662377543,-1.186329475969892
0.1,-1235546496.0,0.0836913048939535,-0.0427757538855075,-0.1359441429376602,0.0697948187589645,-0.1182026469003265,-4851773210624.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.08369131,0.01,0.01,0.06979482,0.01,0.01,0.13109618,0.19377498,0.049968593,0.010002912,0.05527659,0.029059054,0.111922964,-0.260519201888102,-1.0361775163174802
