ECR_act,FCR_act,wrist_hand_r3_pos
2.034629,1.542338,-0.000420
1.716593,1.457684,0.000377
1.701556,1.481194,0.000730
1.944873,1.538936,0.000396
2.070335,1.506410,-0.000436
1.988046,1.435786,-0.001212
1.970495,1.494762,-0.001319
2.223992,1.697480,-0.000484
2.629949,1.878360,0.001013
2.803137,1.879752,0.002441
2.554870,1.712156,0.002994
2.096106,1.482780,0.002216
1.834055,1.301572,0.000267
1.897049,1.243383,-0.002092
2.154416,1.307458,-0.003822
2.535418,1.486382,-0.004122
2.968581,1.676650,-0.002878
3.035031,1.712278,-0.000714
2.524821,1.559463,0.001425
1.807693,1.350175,0.002853
1.366810,1.273641,0.003435
1.395673,1.367479,0.003414
1.689269,1.495445,0.002992
1.878921,1.508437,0.002092
1.876603,1.381939,0.000517
1.967225,1.283173,-0.001678
2.187064,1.345819,-0.003968
2.308912,1.529954,-0.005517
2.271867,1.725081,-0.005610
2.211743,1.845091,-0.004023
2.213116,1.802973,-0.001118
2.162672,1.598348,0.002310
1.892053,1.341979,0.005275
1.526810,1.157037,0.006840
1.345243,1.124722,0.006367
1.423334,1.203398,0.003772
1.571494,1.319266,-0.000257
1.602919,1.437642,-0.004262
1.593078,1.534690,-0.006434
1.633950,1.566342,-0.005483
1.742173,1.553847,-0.001536
1.963675,1.536792,0.003596
2.126862,1.452284,0.007166
1.963624,1.238239,0.006895
1.655032,1.011762,0.002206
1.475984,0.912252,-0.005329
1.431828,0.966194,-0.012486
1.437976,1.169408,-0.015654
1.562608,1.492569,-0.012460
1.794123,1.762900,-0.003113
1.909535,1.767214,0.009341
1.735110,1.500237,0.020165
1.456810,1.196733,0.024938
1.486896,1.094617,0.021354
2.023039,1.228447,0.010086
2.656564,1.424624,-0.005427
2.654793,1.445452,-0.020080
1.965919,1.274562,-0.028845
1.196989,1.102332,-0.028546
0.891334,1.125800,-0.018939
1.170653,1.393879,-0.002755
1.716540,1.699921,0.015102
2.042080,1.745789,0.028909
1.918634,1.501149,0.033852
1.501423,1.195927,0.027770
1.066092,0.988954,0.012148
0.841554,0.917346,-0.008234
0.880326,0.965762,-0.026979
1.026545,1.081491,-0.038366
1.099101,1.195021,-0.039281
1.061469,1.262143,-0.029874
1.036166,1.311101,-0.012594
1.199730,1.354080,0.009578
1.627408,1.343176,0.033945
2.202839,1.394545,0.056860
2.621346,1.685462,0.071510
2.659891,2.159156,0.067819
2.714251,2.564998,0.037103
3.563798,2.795636,-0.019602
5.531928,3.093729,-0.085524
7.923315,3.510123,-0.131745
9.646888,3.654616,-0.131840
10.932223,3.279130,-0.079070
13.071393,2.687931,0.007022
16.567935,2.419964,0.090692
20.644904,2.674610,0.139448
23.631140,3.235572,0.139004
24.780969,3.760857,0.095789
25.400133,4.095329,0.029715
26.810652,4.266846,-0.035383
27.034002,4.158541,-0.079262
25.167953,3.895422,-0.090666
22.920331,3.766041,-0.071211
21.960131,3.980307,-0.036153
21.335951,4.382287,-0.009002
19.103056,4.532038,-0.008766
15.655341,4.454997,-0.034681
12.621941,4.284233,-0.060075
10.723780,3.765947,-0.046238
10.190984,3.004564,0.026619
11.002209,2.628844,0.133234
12.919157,2.987338,0.208834
15.419071,3.655604,0.191784
16.444885,4.029909,0.074089
14.368721,3.998861,-0.084090
10.122588,3.862911,-0.193627
6.242249,4.084782,-0.199828
4.658123,4.715871,-0.117822
5.677998,5.266423,-0.012920
8.021365,5.258755,0.052764
10.351194,4.596146,0.060999
11.868654,3.770134,0.036909
11.186181,3.513980,0.017089
8.444795,4.068807,0.018661
6.108860,4.949941,0.032604
5.790543,5.409497,0.039451
6.784324,5.219133,0.028592
7.761263,4.739268,0.005190
8.020997,4.449965,-0.017014
7.252174,4.716525,-0.027621
5.975184,5.545491,-0.026143
5.420322,6.513692,-0.019925
6.273754,7.037396,-0.016923
7.835453,6.738798,-0.019220
8.680141,6.150474,-0.021477
8.443527,5.868126,-0.015108
8.291109,5.873378,0.004410
8.514852,6.002541,0.032005
8.405623,6.391090,0.053850
8.115792,6.731184,0.055352
8.485690,6.510105,0.031430
9.321377,6.107447,-0.008430
9.392523,6.163195,-0.044572
8.347015,6.616396,-0.058375
7.286850,6.836390,-0.043082
7.067013,6.408151,-0.007991
8.190067,5.490035,0.026146
9.749209,4.522861,0.038667
9.707616,3.892982,0.022186
7.599275,3.498540,-0.010562
5.364904,3.150905,-0.033132
4.909401,3.014267,-0.023977
6.331640,3.080492,0.015044
8.319412,3.121227,0.056287
9.377044,3.044423,0.065191
9.621617,2.917080,0.027064
9.605935,2.721232,-0.040118
8.745629,2.451837,-0.097675
7.230037,2.219335,-0.112705
5.979801,2.131241,-0.077891
5.697298,2.114133,-0.011517
6.386588,2.053713,0.058003
7.027082,1.960446,0.108577
6.828427,1.904776,0.130909
6.413122,1.995141,0.124780
6.725873,2.264955,0.092402
8.305649,2.585725,0.035948
11.776502,2.812505,-0.038954
17.481994,3.029142,-0.117800
23.504405,3.231695,-0.176216
25.595515,3.202728,-0.187297
21.897241,2.881302,-0.135713
15.880078,2.549306,-0.031851
10.315592,2.359515,0.083728
5.885452,2.260200,0.153895
3.074127,2.224294,0.135722
2.163987,2.207438,0.031834
2.760871,2.230094,-0.102036
4.079659,2.567132,-0.184021
5.283902,3.249978,-0.151672
5.879364,3.739132,0.003738
5.489081,3.536896,0.232654
4.201463,2.892439,0.449010
2.596675,2.272777,0.562696
0.917433,1.908560,0.508622
0.000000,1.830552,0.265344
2.668985,2.086567,-0.137235
15.057436,2.992865,-0.617978
41.846356,4.685319,-1.051307
74.540003,6.431124,-1.286565
88.542160,6.962485,-1.188631
71.863013,5.745355,-0.696579
40.474945,3.607802,0.123499
13.883732,1.890796,1.064620
0.425612,1.874289,1.825285
0.000000,4.425779,2.113700
0.000000,8.963578,1.777664
1.352468,12.886722,0.895014
2.133145,12.914207,-0.245524
5.819694,8.997971,-1.281919
17.006654,5.020909,-1.946919
35.944462,3.799897,-2.146585
53.743101,4.857071,-1.910560
55.903533,5.890794,-1.293089
39.305395,6.221726,-0.340170
17.804600,7.520209,0.839087
3.332718,10.335785,1.978309
0.000000,12.262032,2.670881
0.000000,10.632039,2.553591
0.000000,6.721380,1.551469
9.426583,3.854559,-0.012920
28.228682,3.583796,-1.553497
48.281522,4.953991,-2.510168
55.322689,5.747833,-2.595992
45.370476,4.721237,-1.870238
28.301305,2.884710,-0.649318
13.992960,2.765078,0.651377
5.831023,6.675582,1.661581
2.798248,14.185382,2.145107
1.634604,20.789579,2.027185
0.000000,21.121234,1.377983
0.000000,14.512696,0.378171
4.601891,7.044805,-0.721132
23.995867,3.801368,-1.646716
55.466833,4.724998,-2.159032
79.915314,6.361225,-2.104460
74.727505,6.187603,-1.455286
45.749420,6.631685,-0.333360
16.990247,12.908449,0.992968
1.450072,25.052418,2.153146
0.000000,33.375110,2.763092
0.000000,28.168038,2.545820
0.936029,14.980247,1.457942
18.506285,5.236380,-0.229690
50.572270,3.147806,-1.969553
81.946388,5.335176,-3.125183
88.427563,6.584644,-3.237798
65.657996,5.592465,-2.230319
31.968075,4.807978,-0.446744
7.485814,6.830489,1.476343
0.000000,11.160763,2.847487
0.000000,14.021466,3.188975
0.000000,12.262080,2.432760
0.538954,7.543217,0.935619
9.601377,4.128900,-0.709467
30.628245,3.839586,-1.950649
58.878651,5.399219,-2.474124
77.249520,6.607219,-2.239157
70.303631,6.727103,-1.400094
44.017592,7.029851,-0.214422
16.689189,8.740295,1.008212
0.071560,10.710305,1.932377
0.000000,10.676010,2.251774
0.000000,8.388831,1.800293
9.936865,5.717835,0.672222
33.193952,4.228566,-0.750126
58.510601,3.944853,-1.923716
68.076710,4.426903,-2.375683
54.745552,6.605175,-1.910075
30.266003,12.622103,-0.691124
9.308996,21.793805,0.817102
0.000000,28.032836,2.025107
0.000000,25.757707,2.453359
3.989686,17.161294,1.939744
25.909075,9.508162,0.711902
57.579280,6.847861,-0.723053
79.692744,7.237946,-1.808507
72.513813,6.996371,-2.165937
42.026550,5.569525,-1.728996
10.192866,4.443698,-0.750596
0.000000,4.196199,0.317866
4.578535,4.302718,1.039370
34.033349,4.418223,1.198831
65.828286,4.235061,0.883557
74.812137,3.863717,0.389391
54.512216,5.123112,0.027734
25.008638,10.514514,-0.036837
5.087225,19.624971,0.160218
0.000000,26.978243,0.432360
0.000000,25.725076,0.544136
2.439406,16.430457,0.322858
12.481490,7.028771,-0.252247
30.508374,2.553798,-1.014741
49.919424,2.263316,-1.652711
58.124933,3.516593,-1.823964
50.233443,5.739648,-1.311702
31.318653,10.108585,-0.166864
12.055069,16.074873,1.237270
1.298683,19.507079,2.313828
1.799428,16.710999,2.536898
12.619522,10.360467,1.745241
29.353080,5.897634,0.264904
42.890144,4.887850,-1.252504
44.191744,5.134971,-2.168095
32.889421,4.899855,-2.150576
17.452479,5.057029,-1.281038
6.468576,7.291680,0.031728
1.435015,11.370474,1.243279
0.020095,14.459933,1.887711
1.492405,13.567474,1.742961
8.723167,9.711347,0.892494
25.084449,6.476553,-0.329082
47.240569,5.049476,-1.466720
63.683586,4.436957,-2.096921
65.400428,4.103018,-1.965047
52.427629,5.062603,-1.079107
31.939296,9.184317,0.278579
13.528183,16.267964,1.641844
2.962268,21.561029,2.521020
0.000000,19.631499,2.570027
0.642798,12.388166,1.711398
6.977018,6.287546,0.187629
19.592968,4.538479,-1.494259
34.654370,5.490281,-2.734115
42.185414,5.796827,-3.067474
36.368764,4.796948,-2.346852
22.244225,5.763144,-0.800854
9.130422,12.127325,1.038781
1.524032,22.191374,2.517348
0.000000,28.179240,3.100191
0.433024,24.199562,2.590851
9.314479,14.626906,1.211740
27.942385,7.373083,-0.501554
51.273138,4.632906,-1.925889
64.711278,4.461894,-2.577694
56.781077,6.067089,-2.266026
33.060106,11.090235,-1.149931
9.850287,19.107532,0.312037
