ECR_act,FCR_act,wrist_hand_r3_pos
60.429611,12.245726,0.493912
37.566688,27.050969,1.137660
15.541485,41.604709,1.522263
4.860811,42.223842,1.142202
7.646833,27.547364,-0.051824
22.592319,10.712129,-1.496077
42.912534,1.942610,-2.346735
54.787335,3.719381,-2.067832
46.911923,14.652034,-0.808717
27.178896,30.180683,0.712386
12.223085,39.868214,1.693896
10.010298,33.650780,1.729393
18.340111,17.850634,0.982467
28.442501,6.781679,0.015550
31.129254,8.335126,-0.577202
24.624486,21.957003,-0.524401
14.902447,38.855692,-0.031181
8.052354,44.006691,0.374244
7.840376,31.749782,0.236654
16.735302,13.896016,-0.449620
32.489898,2.137585,-1.189640
45.083046,0.602011,-1.346549
43.909232,9.411988,-0.649736
30.340270,25.842008,0.560814
14.409366,41.047273,1.558803
4.749737,42.127733,1.738747
4.354480,28.169078,1.008844
12.670859,12.163068,-0.190164
25.843317,3.349136,-1.189421
36.059055,1.639122,-1.477260
36.091194,3.713244,-0.949499
27.305948,8.402380,0.064856
17.328659,15.439325,0.989625
10.768144,21.481755,1.311944
7.666803,21.134224,0.861859
8.721106,14.410395,-0.101825
17.031462,6.748123,-1.052217
32.548565,1.737462,-1.491094
48.411987,0.564734,-1.197411
56.111706,4.826070,-0.310488
50.233950,16.094796,0.754127
33.086864,31.082816,1.497794
15.926343,39.183418,1.569856
9.299589,31.971194,0.945294
16.635060,15.856975,-0.052729
32.442953,3.063464,-0.922246
44.650051,0.638128,-1.255377
42.943784,9.988589,-0.951708
28.329439,27.214360,-0.255244
13.806791,41.527731,0.390134
12.196747,40.214196,0.588608
27.864018,25.226520,0.230332
52.879426,10.704821,-0.409191
68.757666,4.524465,-0.808035
61.655848,6.192264,-0.546159
38.639492,13.775691,0.351021
17.035833,25.135157,1.355256
5.665136,33.790389,1.764715
3.742565,31.436880,1.201844
8.923280,19.466998,-0.100947
20.690440,7.625903,-1.443181
36.648768,2.444510,-2.099983
49.443574,4.792303,-1.741423
49.368211,13.089934,-0.581932
34.936553,24.702903,0.768966
17.682089,33.679950,1.634334
8.334694,32.316237,1.616202
10.169669,21.042242,0.802309
21.620933,8.689363,-0.288827
36.306908,2.938677,-1.020419
43.389130,6.727382,-1.024559
36.646106,18.815934,-0.406598
21.894393,32.942005,0.362577
9.475649,38.804604,0.768474
5.362809,30.243019,0.564314
10.716159,14.900863,-0.101988
23.091922,4.230834,-0.785032
35.588870,2.830906,-1.001260
39.476518,9.621505,-0.530197
31.767673,20.875651,0.405734
18.491989,30.476850,1.230475
9.024922,31.048109,1.373628
10.108803,21.640465,0.678989
23.869438,9.855871,-0.451506
43.962695,3.479189,-1.316378
54.810514,5.179196,-1.391916
46.349849,14.135733,-0.670803
27.264638,26.685579,0.365436
12.301631,34.270871,1.078277
9.949606,29.358207,1.061527
21.364561,16.248868,0.364458
41.633452,5.192585,-0.545085
60.385334,1.946958,-1.052243
66.838866,7.359474,-0.776630
58.183643,20.471905,0.150571
38.496500,36.126978,1.125680
18.442178,42.933782,1.456593
6.531945,33.774721,0.845915
4.988016,17.559956,-0.388240
12.879885,5.775573,-1.523735
27.209474,2.069555,-1.905865
41.443753,4.849935,-1.328928
46.396460,12.348106,-0.101670
37.920260,23.445276,1.170573
22.392699,34.004020,1.904274
9.039877,35.328587,1.793835
2.611251,25.149240,0.922956
4.590536,12.314997,-0.293567
15.292097,4.241931,-1.309248
31.944512,1.732161,-1.694154
46.249487,2.810933,-1.315347
47.804821,7.474213,-0.380408
34.593783,16.844292,0.656158
17.811247,28.369613,1.288917
9.621508,34.064952,1.202477
15.136455,28.669037,0.453158
32.414437,16.427544,-0.534330
52.177591,5.905207,-1.194020
61.233645,2.670871,-1.145185
55.607144,8.719535,-0.406530
40.872980,23.621134,0.629111
23.003698,41.352021,1.415590
8.931751,49.225438,1.526849
2.608888,38.504445,0.858508
5.484241,19.035701,-0.311137
18.294550,4.575508,-1.432360
38.721007,0.000000,-1.944225
56.032996,2.390116,-1.567428
55.660832,12.294319,-0.461344
37.583734,27.175963,0.852727
17.114616,39.392125,1.753985
5.664188,37.879574,1.826746
6.030932,23.674828,1.067340
16.716741,9.556696,-0.099761
32.732947,3.924043,-1.032915
43.653374,6.887297,-1.242771
39.707152,14.599307,-0.710613
24.748922,22.145910,0.091189
11.992024,23.572585,0.538578
10.719587,17.357066,0.318992
23.764441,9.814415,-0.347138
44.967330,6.839112,-0.899594
59.416619,9.208742,-0.872011
54.937974,14.445583,-0.213674
36.205744,18.723293,0.717176
17.868154,18.897048,1.419809
7.482629,15.701323,1.544908
4.301190,13.067441,1.039680
5.492411,14.167633,0.121618
10.077214,17.318298,-0.846220
18.082503,17.088667,-1.501020
28.011952,12.047762,-1.600402
36.138993,6.627774,-1.097229
39.589412,6.021714,-0.164674
36.671102,13.106612,0.837113
27.229906,25.640967,1.474509
16.470204,34.699811,1.430753
12.918758,31.881869,0.692292
20.882550,20.548477,-0.401276
35.622806,9.616726,-1.311573
45.310265,4.152725,-1.580634
41.713845,4.819203,-1.064544
28.201515,11.070700,0.002849
14.270463,21.046933,1.125190
6.168302,29.543580,1.770589
4.463527,29.259259,1.621266
