ECR_act,FCR_act,wrist_hand_r3_pos
1.739616,48.497875,0.220024
7.358378,31.505063,-1.302850
22.034278,13.383518,-2.378431
40.987454,3.787813,-2.543298
54.053091,2.462196,-1.700328
54.607982,5.510134,-0.202874
43.094497,10.699392,1.296734
25.734888,17.443540,2.158711
10.403456,24.196610,2.051425
1.769776,27.870054,1.090342
0.085294,25.533036,-0.223465
4.292640,17.462082,-1.238323
14.066856,8.024671,-1.476874
27.424683,1.445648,-0.896078
38.748689,0.000000,0.088946
42.294656,5.144204,0.862201
35.796708,21.125155,0.983793
22.243864,44.955693,0.430487
8.974744,61.992107,-0.439684
0.967835,57.425793,-1.128199
0.374172,36.319072,-1.262026
8.617941,14.033687,-0.750751
25.217329,1.185726,0.198281
44.117742,0.000000,1.181177
54.240488,5.196770,1.768942
47.617488,15.907586,1.684344
29.122791,28.601566,0.914075
11.547155,36.287899,-0.281513
2.629486,31.490317,-1.454639
2.420932,18.390125,-2.128160
8.190348,6.991237,-1.991364
17.461800,1.799188,-1.061412
29.823357,0.572937,0.290603
47.092206,0.000000,1.495934
67.667421,0.000000,2.052836
82.177299,5.485648,1.752742
78.729787,22.943281,0.761527
56.286036,49.686471,-0.460110
27.672903,69.604084,-1.357376
6.177461,65.161038,-1.535574
0.000000,39.766677,-0.960405
5.141494,14.225131,0.017359
27.839069,1.435789,0.852993
58.671898,0.000000,1.108800
79.852859,2.362036,0.681337
74.324491,6.446611,-0.164970
47.410957,15.827731,-0.947922
19.435359,32.931896,-1.211376
3.169957,49.482201,-0.760106
0.000000,50.927330,0.215237
1.104162,34.463684,1.208234
9.935324,13.273978,1.661925
24.202965,0.000000,1.289784
38.077364,0.000000,0.245924
41.762697,1.529653,-0.964505
32.068857,17.594003,-1.760376
15.866368,39.323422,-1.769322
2.658448,53.192687,-0.986801
0.000000,46.578634,0.232979
7.680995,26.642500,1.337559
28.773764,8.351756,1.830439
53.043908,0.000000,1.507097
64.113920,0.000000,0.543470
54.020909,9.679637,-0.612888
31.394399,33.194614,-1.470613
10.625024,61.820888,-1.704179
0.000000,74.556707,-1.256923
0.567889,58.968273,-0.329086
11.372514,29.384923,0.718122
28.789007,5.827222,1.502693
42.807119,0.000000,1.755742
41.902533,1.098726,1.399293
27.738314,16.718642,0.550880
11.831357,38.272382,-0.523823
1.583030,52.333850,-1.484284
0.000000,47.060368,-2.005160
5.557544,28.954052,-1.874777
22.237740,11.133800,-1.077984
43.797219,0.709230,0.166926
55.971085,0.000000,1.442792
48.937216,5.203905,2.258072
29.999428,22.082382,2.247756
12.680132,45.629188,1.367780
2.545094,61.568052,-0.044132
0.000000,58.346706,-1.406881
2.088539,39.687805,-2.163450
15.103332,17.587933,-2.026153
37.798562,3.046945,-1.087090
59.771748,0.000000,0.230736
65.996947,0.537639,1.352662
52.188708,8.126435,1.802568
29.610324,22.383589,1.421076
11.042975,39.625740,0.433129
1.619582,47.306536,-0.679167
2.667132,37.968900,-1.417936
14.067190,19.902852,-1.485275
31.846689,5.508553,-0.882283
46.765514,0.000000,0.117311
50.120618,2.618135,1.087270
40.061707,12.880342,1.620881
23.106032,29.271977,1.494349
8.417768,44.249620,0.751646
0.460646,46.683816,-0.322487
0.000000,36.488628,-1.315903
3.087192,21.242663,-1.838260
13.808548,8.099648,-1.665576
30.423354,1.295502,-0.839931
48.296158,0.914664,0.326692
59.983028,6.299868,1.369174
55.330247,17.751425,1.862889
35.006552,34.342691,1.603863
13.410105,48.788984,0.700744
1.018760,50.169129,-0.454769
0.000000,38.253725,-1.342838
4.271718,21.081063,-1.557160
16.465792,7.209062,-1.022851
33.262986,0.832122,-0.047995
49.364039,1.736869,0.846425
56.934041,9.297866,1.214807
49.550012,23.021809,0.908888
30.632252,38.615098,0.118337
12.064929,45.833285,-0.751688
1.818090,38.454972,-1.274909
1.018725,22.474948,-1.186199
8.643463,8.080281,-0.492962
22.974520,0.456877,0.525751
39.133070,0.000000,1.436238
48.239219,1.524761,1.830233
43.618692,9.995172,1.489241
28.357502,25.884289,0.479360
12.494098,44.190250,-0.846585
3.307953,52.465924,-1.956352
2.276629,43.092501,-2.349190
8.628524,23.819737,-1.795010
20.119017,7.750356,-0.471797
31.655447,0.000000,1.087571
37.301055,0.000000,2.217246
34.585009,1.130356,2.408257
26.487994,12.333055,1.552747
16.737450,32.953373,0.034913
8.643968,55.716327,-1.416743
4.917363,67.060366,-2.096185
7.124083,59.936346,-1.714070
15.620574,37.682594,-0.553871
28.086040,13.395280,0.725129
40.108017,0.000000,1.487552
48.310030,0.836094,1.443611
48.754999,17.064665,0.720933
37.420339,42.949833,-0.279779
19.058486,64.569355,-1.103503
4.419914,65.736985,-1.419909
1.728627,46.541640,-1.119354
14.280193,21.981211,-0.325825
37.927665,5.583521,0.656151
58.541873,0.000000,1.439444
62.726731,0.282525,1.683057
52.410405,7.963105,1.234397
34.228213,23.845042,0.231948
15.643264,43.072345,-0.915132
3.073525,51.705683,-1.705893
0.000000,41.694251,-1.801431
5.767908,22.095650,-1.194581
23.774956,6.396251,-0.191693
47.617699,0.000000,0.764280
63.459584,0.000000,1.313199
59.316286,4.435932,1.329354
38.334932,14.174496,0.944769
15.883261,28.565998,0.436926
2.402915,40.405727,0.038377
0.000000,41.207048,-0.209979
0.000000,30.790769,-0.443839
7.025698,15.735963,-0.793948
19.681098,3.991454,-1.186077
35.646920,0.000000,-1.319050
48.064791,1.669308,-0.884871
47.894470,12.331348,0.127751
33.307090,30.555038,1.313984
14.577177,47.598998,2.053468
3.011512,48.423823,1.898242
3.090454,31.588284,0.860653
13.918975,11.422318,-0.589839
29.794228,0.000000,-1.783406
41.057691,0.000000,-2.179984
39.695863,9.219114,-1.609175
26.496860,28.697760,-0.337710
10.382324,46.921069,1.054236
0.823634,48.049612,1.942768
3.488116,31.383059,1.951199
20.219635,11.973926,1.109854
45.657969,0.220486,-0.186890
64.893395,0.000000,-1.374005
63.411225,2.901226,-1.951640
41.567898,18.052802,-1.679731
16.048837,40.946308,-0.676814
1.098506,58.421498,0.622325
0.000000,54.393760,1.653741
10.069664,32.107052,1.975423
26.085209,9.339650,1.454680
37.796220,0.000000,0.310542
35.722814,0.399233,-0.984264
22.699911,14.542678,-1.891566
8.933768,33.760296,-2.026200
1.286707,44.567222,-1.325537
2.486463,37.037092,-0.081866
13.158065,18.883977,1.192297
29.254964,4.863170,1.992350
39.872035,3.193307,2.020457
35.251819,13.626299,1.278711
19.380524,29.215376,0.052050
5.325240,38.497205,-1.196084
3.101739,34.817181,-1.988985
14.973889,22.563615,-2.014454
34.449282,11.302758,-1.246983
48.815973,6.097006,0.032277
50.177006,6.250379,1.322407
40.658867,9.409736,2.079287
24.790464,13.682707,1.944781
9.403475,18.033850,0.939925
1.500973,21.343970,-0.502306
4.626324,21.031587,-1.723399
18.359485,14.494989,-2.157219
37.199430,5.073560,-1.600323
50.201341,2.985002,-0.301138
48.224112,18.096658,1.152480
32.285408,50.918356,2.091223
13.428084,84.517459,2.073744
2.172496,91.820039,1.111599
3.884226,65.179173,-0.330035
20.097120,27.556070,-1.583562
45.061168,2.809916,-2.130326
62.470841,0.000000,-1.824837
57.518932,8.586329,-0.879402
35.852003,28.252869,0.314857
14.247791,45.562010,1.371737
1.815357,46.665958,2.003429
0.000000,31.753859,2.037973
4.406943,13.817548,1.427062
19.806240,2.894745,0.283524
46.678484,0.327303,-1.081515
81.144949,3.287628,-2.199671
104.976707,9.916059,-2.608450
98.652314,20.196431,-2.073841
64.385088,32.604902,-0.733343
25.675372,39.906039,0.936859
2.495730,34.486103,2.308672
0.000000,20.749533,2.846589
5.372865,8.345032,2.319331
17.686604,1.808258,0.910024
31.104157,0.000000,-0.833147
46.000479,0.000000,-2.214277
60.128624,1.915867,-2.686006
62.606098,12.381183,-2.079159
46.870109,32.185328,-0.667049
23.029419,53.115953,0.944234
5.424946,58.180797,2.057896
0.155310,42.588979,2.191516
6.516885,20.249403,1.321537
19.831785,5.061706,-0.085057
32.913897,0.000000,-1.309225
40.975238,0.000000,-1.761500
44.200596,0.000000,-1.276215
40.614101,4.396197,-0.164043
29.484600,17.290894,0.968552
15.644076,37.568586,1.522464
5.084173,54.381167,1.203344
0.889493,55.458413,0.186104
4.578583,39.163061,-0.959771
16.675188,17.201694,-1.583118
33.894169,1.963494,-1.331297
48.509282,0.000000,-0.349753
53.163032,0.036332,0.824737
46.120970,12.556608,1.581397
30.458960,33.623814,1.549938
12.933525,54.405923,0.756166
1.030736,59.664213,-0.414005
0.392052,44.691442,-1.400155
14.044150,21.110057,-1.728383
38.952271,4.115961,-1.238234
62.014627,0.000000,-0.157892
65.922445,6.328318,1.015326
47.506159,20.473508,1.753639
22.836462,35.155927,1.726258
6.406022,38.950786,0.927120
0.000000,28.169842,-0.321871
0.000000,13.167070,-1.490199
2.825670,3.914909,-2.056196
13.802261,1.615604,-1.742900
35.401825,2.431054,-0.654469
60.571013,3.403837,0.760084
71.372387,4.920035,1.892925
59.396833,10.409287,2.230653
35.148513,22.561612,1.586220
13.665815,36.970520,0.217523
2.818345,42.092182,-1.255520
1.625326,32.864360,-2.142217
6.228061,17.059358,-2.037667
13.779045,4.900439,-1.024878
22.403047,0.032076,0.396147
31.093738,0.302030,1.579505
39.220691,2.710026,2.029882
44.552616,6.842695,1.591587
42.892071,14.938633,0.485218
32.634878,27.595266,-0.801663
17.309824,37.741142,-1.727872
4.817719,35.764686,-1.925867
2.519517,23.102097,-1.337150
13.578406,9.979707,-0.207517
34.498685,2.973894,1.025091
54.200981,1.277735,1.888931
61.005517,1.827107,2.040106
51.720381,4.878548,1.390814
32.969567,14.061721,0.156135
14.665144,29.974271,-1.211281
2.413419,44.152681,-2.178957
0.000000,44.691354,-2.330827
4.419782,31.242590,-1.544169
24.125089,15.049679,-0.081175
54.506333,5.610282,1.477330
82.721912,4.175012,2.471240
89.220265,7.955652,2.468681
67.819617,16.100705,1.467333
34.757933,28.519673,-0.116482
9.345517,38.989152,-1.638932
0.000000,37.600607,-2.492052
0.000000,24.886852,-2.341151
7.776533,10.934703,-1.260575
20.656617,2.938441,0.294350
33.750831,1.116611,1.684811
41.467955,2.667439,2.363521
41.276455,6.290741,2.089224
33.754906,12.826034,0.998107
20.709241,22.454820,-0.464227
8.135359,32.296517,-1.710871
2.708268,37.000868,-2.237723
7.745861,33.283587,-1.831713
22.477724,22.322944,-0.666781
40.996506,10.560514,0.766521
55.226125,3.441842,1.862525
59.673153,2.322206,2.145061
50.749414,7.784026,1.471945
31.353222,20.937508,0.125061
11.769333,38.495009,-1.282753
0.741425,49.570532,-2.086477
0.555681,45.907408,-1.905560
10.018724,30.137151,-0.838411
26.013456,13.063371,0.599864
42.682220,2.868701,1.739762
52.870928,0.535723,2.065061
53.337073,5.231942,1.434253
44.852499,17.222636,0.143592
28.157336,33.605030,-1.199764
9.735510,44.773036,-1.963172
0.000000,42.230229,-1.800622
2.856940,29.232132,-0.814420
23.392706,14.510078,0.520236
54.629547,4.803251,1.598603
82.202638,1.548817,1.952122
91.223164,2.908357,1.429593
75.173497,7.745471,0.250943
43.328227,16.944243,-1.079680
15.247408,29.547960,-1.982571
0.759283,37.351364,-2.051656
0.000000,32.385518,-1.227579
0.882689,18.540395,0.178172
9.143793,5.583594,1.601941
21.655741,0.000000,2.441645
33.609918,0.527318,2.305278
36.088431,8.295210,1.202873
26.447600,21.057012,-0.429557
14.449271,33.807601,-1.917480
9.772235,38.370237,-2.653815
12.988876,36.361743,-2.355698
17.261000,39.186985,-1.160545
16.656767,49.763862,0.444886
15.149257,54.571660,1.816793
21.362118,42.707445,2.410526
37.067731,22.261609,2.012512
53.079164,6.570635,0.836350
55.597128,0.848076,-0.575490
40.785442,5.003524,-1.595465
19.855934,18.284183,-1.785815
4.996690,36.588281,-1.098199
0.000000,49.673046,0.081813
1.022229,48.720892,1.099373
8.898719,36.239362,1.374480
23.460543,20.019531,0.752690
42.155604,6.575821,-0.378781
56.577379,0.675424,-1.319089
55.281226,5.778701,-1.482685
37.897440,24.770634,-0.742110
17.167433,53.329677,0.514596
3.422522,72.916879,1.605713
0.000000,66.298968,1.914217
4.464127,40.670947,1.217074
18.179444,15.156679,-0.163637
35.569082,1.090568,-1.496658
47.010034,0.000000,-2.043020
44.544165,0.023927,-1.503560
29.779810,6.248670,-0.207358
13.237050,17.382324,1.100772
2.960576,30.896240,1.718953
0.000000,38.363547,1.377738
0.000000,35.404601,0.341636
4.146601,26.253897,-0.779640
15.899782,15.460761,-1.370928
35.207646,6.944774,-1.136439
55.271423,2.620916,-0.260354
62.296002,2.586480,0.698935
49.409736,8.017047,1.153117
27.141923,21.207095,0.861456
8.880093,39.831886,0.073999
0.273431,55.535421,-0.666840
1.744907,59.301894,-0.908125
12.589329,45.131292,-0.564428
30.634245,21.940638,0.080927
48.282243,5.338521,0.599350
54.684374,2.733262,0.683526
45.111598,13.328382,0.305623
26.225725,30.519490,-0.285361
9.378746,42.118010,-0.706873
0.721345,39.004420,-0.661918
0.669722,25.478113,-0.126709
8.982553,11.312566,0.609969
25.310608,2.298703,1.099054
44.353512,0.000000,0.992138
55.191705,1.732951,0.254226
50.759337,10.047255,-0.789574
34.893954,25.500878,-1.592428
18.131152,43.421842,-1.651832
7.458627,51.549894,-0.800011
3.616449,42.650549,0.629440
