ECR_act,FCR_act,wrist_hand_r3_pos
20.983648,7.587553,-1.926975
20.524398,6.900832,-2.859751
17.882720,5.056652,-2.967956
17.340326,3.231588,-1.852657
22.524395,3.490565,0.308709
27.941381,7.316398,2.711684
25.115175,14.351546,4.315058
16.356201,21.404117,4.428351
9.856202,23.434885,3.068129
9.062687,18.638957,0.852464
12.225410,11.191865,-1.415101
16.798815,6.415588,-3.126807
23.712811,5.955762,-3.998003
33.190870,7.919540,-3.976402
39.355283,9.357447,-3.111432
35.869205,8.733478,-1.522033
25.700339,6.760973,0.537838
17.598229,5.705610,2.627286
14.506518,7.425980,4.183901
12.571569,11.123918,4.702460
9.174513,13.401977,3.930607
6.372829,11.669458,1.988191
8.217960,7.354461,-0.629208
16.776364,3.925242,-3.169443
28.960889,3.121650,-4.847979
38.042902,3.999751,-5.108732
38.536691,4.638585,-3.819350
30.541534,4.344776,-1.332431
20.729490,4.581150,1.598009
13.816486,7.729602,4.033404
9.921331,14.353580,5.166204
7.029175,20.683697,4.626630
4.530081,20.945465,2.624791
4.234482,14.591772,-0.149101
9.558329,7.401549,-2.792707
22.393685,4.168010,-4.486018
39.126856,4.846360,-4.720845
50.636127,6.390029,-3.435590
48.913856,6.776912,-1.036058
34.277318,7.739088,1.710587
16.264270,12.766586,3.890294
4.191312,21.491510,4.724390
0.000000,27.208898,3.863405
0.000000,24.351491,1.584819
3.594978,15.621475,-1.252029
15.796147,7.683205,-3.546907
37.446977,3.595768,-4.440447
62.561316,2.361571,-3.664285
76.320041,3.000596,-1.594192
65.294715,7.475107,0.953601
36.809205,19.431212,3.042726
11.733056,37.048128,3.939021
0.022455,48.194249,3.354385
0.000000,41.842182,1.538543
1.686333,23.743287,-0.815467
8.033835,7.869745,-2.814034
19.320458,0.748624,-3.677743
35.925741,0.427285,-3.047682
52.695151,2.853274,-1.173260
58.596343,6.891597,1.150474
46.276671,14.673370,2.930671
23.962164,26.983306,3.444133
6.480417,37.683012,2.550843
0.540778,38.402454,0.694409
5.833575,28.719223,-1.351354
19.373382,15.613034,-2.816129
34.748124,6.453915,-3.206114
42.959726,3.128012,-2.445242
38.810246,3.744285,-0.857279
25.341854,7.144916,0.988766
10.966578,13.374136,2.488721
2.241260,20.177885,3.179928
0.601546,22.242622,2.849714
4.302043,17.815074,1.584346
10.529631,10.938151,-0.241851
16.084419,5.877607,-2.053052
20.130056,3.357778,-3.231350
27.602680,2.225204,-3.317798
40.966803,1.905174,-2.205629
51.810219,3.349426,-0.247483
49.668152,8.921725,1.820321
35.332304,20.362460,3.165335
17.681483,33.390256,3.236525
4.762072,37.297546,2.019906
0.000000,27.842662,0.038024
0.617973,13.445511,-1.878900
9.968233,3.275474,-2.931333
26.142761,0.000000,-2.679304
41.580712,1.173389,-1.247143
45.228946,5.140016,0.707815
34.299297,12.220059,2.289067
17.126778,23.161704,2.782789
3.602813,33.456240,1.982986
0.000000,33.634393,0.268925
0.042843,22.737977,-1.569349
12.575037,9.985980,-2.674037
34.649093,2.588251,-2.514774
56.812622,1.422509,-1.171483
63.925095,4.844006,0.675827
49.975883,12.625146,2.099303
26.522070,24.988017,2.427384
7.611636,36.353496,1.585808
0.000000,36.543374,0.085969
0.000000,24.911094,-1.282283
8.164750,11.206425,-1.852993
23.347832,2.981492,-1.396422
37.584619,1.053213,-0.223116
40.298545,3.323737,0.977769
28.918251,9.204831,1.517580
12.647913,18.412920,1.106358
2.002204,25.941330,0.014760
