ECR_act,FCR_act,wrist_hand_r3_pos
20.719309,3.758014,0.732202
24.449463,4.191949,0.718115
22.574917,4.480469,0.528089
16.876940,4.701285,0.151849
11.498589,5.061941,-0.344213
8.553371,5.257653,-0.824343
7.281322,4.822762,-1.130220
5.767815,3.891454,-1.143137
4.088411,3.077184,-0.834555
4.393713,2.890475,-0.284212
8.605846,3.378260,0.347036
16.270832,4.192690,0.883256
23.615088,4.714309,1.203315
27.365530,4.498776,1.270099
27.393419,3.811363,1.104333
23.999494,3.812070,0.734848
18.019207,5.985303,0.176634
11.740122,10.639863,-0.538136
6.639598,15.478002,-1.301585
2.963873,16.180885,-1.903444
1.442886,11.790854,-2.081474
4.726761,6.690814,-1.639352
15.842764,4.390032,-0.571822
33.815544,4.961239,0.871320
49.895344,6.106628,2.225925
52.266903,6.040898,2.969289
40.396067,5.966028,2.751746
24.135894,8.327652,1.593367
11.605021,13.495626,-0.092340
4.789813,18.145621,-1.692524
1.968280,17.778662,-2.687809
2.005026,12.267054,-2.850952
5.517014,6.038245,-2.253092
13.671401,2.748729,-1.138101
25.180693,2.739470,0.204744
34.904557,3.930451,1.492906
36.482921,4.035417,2.447171
28.261950,3.130014,2.805318
16.107664,4.824862,2.400109
6.625430,12.559148,1.268890
1.890970,23.885442,-0.297384
0.660770,29.665529,-1.828958
2.493558,24.485865,-2.845160
9.030676,14.112722,-3.023384
20.954021,6.041777,-2.298827
34.087425,2.593587,-0.878057
40.486875,2.247403,0.824142
36.847748,2.845705,2.306313
27.752840,4.055177,3.125155
18.434818,7.220029,3.020949
11.262578,12.769382,1.997132
6.338456,17.702866,0.338960
3.404091,17.198034,-1.450990
4.055507,11.478901,-2.807864
10.153507,5.679860,-3.300710
20.506521,2.996619,-2.780129
29.936910,2.885842,-1.417894
33.586032,3.586083,0.358076
29.123443,4.980667,2.000099
19.238663,8.808183,3.012435
9.787030,15.339584,3.107427
3.829440,20.407173,2.285293
1.542593,19.305668,0.812073
2.636050,13.477353,-0.874741
7.448235,7.320491,-2.287926
15.392189,3.482579,-3.015588
23.520461,2.038067,-2.833432
27.980380,2.185667,-1.776888
26.588460,4.018865,-0.148611
19.678557,8.353695,1.546742
10.944528,15.086253,2.741381
4.138420,20.688311,3.001362
0.651969,20.395175,2.214307
1.040285,14.362194,0.661304
6.792142,7.539985,-1.086207
18.698578,3.494741,-2.394214
32.928577,1.862214,-2.804441
41.240216,1.319577,-2.193508
37.791260,3.059535,-0.812433
25.540912,10.208671,0.808210
12.640909,22.893376,2.066574
4.135433,33.839777,2.526532
0.786943,33.780649,2.069520
2.852824,23.696179,0.903675
11.058599,11.846713,-0.539773
24.297462,4.829058,-1.759510
37.672433,3.621016,-2.342066
44.536093,5.442382,-2.091949
40.897943,8.257273,-1.096159
28.117500,12.785371,0.300487
13.160286,19.533723,1.600409
2.762693,24.515700,2.313828
0.000000,22.483242,2.143099
1.741496,14.783985,1.128090
10.121930,7.404346,-0.336889
22.621538,4.029015,-1.656876
34.190014,4.152536,-2.293215
39.577843,5.333208,-1.989715
37.926797,6.958280,-0.870647
30.520153,11.032721,0.609182
20.137744,18.604579,1.838603
9.952312,25.544101,2.299355
3.283834,25.623546,1.794981
1.766126,18.480700,0.540027
5.222886,9.602337,-0.944052
12.174590,3.961038,-2.061275
19.527742,2.146323,-2.377362
23.559623,2.611858,-1.770981
23.168977,5.585019,-0.469058
19.175197,12.663042,1.039011
12.740963,22.099080,2.188066
6.440694,26.916258,2.554099
3.615275,21.965557,2.005014
6.658253,11.693957,0.732065
17.001846,3.751471,-0.824830
33.432987,1.010695,-2.120991
49.209899,2.194907,-2.688454
52.644828,5.459620,-2.307265
