ECR_act,FCR_act,wrist_hand_r3_pos
6.155995,37.079998,3.919778
2.371967,34.669163,2.740057
4.948654,22.815769,0.532605
14.230807,11.894319,-1.817364
28.284594,7.361516,-3.399471
40.279498,7.065118,-3.656270
43.006547,7.169685,-2.572556
34.037866,6.637199,-0.643803
19.099831,6.800802,1.339049
7.905560,8.979168,2.618958
4.733428,11.959585,2.789519
8.231362,12.411538,1.943024
14.810248,9.031933,0.576324
20.852922,5.012684,-0.673654
23.276553,5.065847,-1.317966
20.993865,12.387735,-1.210949
15.313444,25.645271,-0.591640
9.331081,36.522239,0.053496
5.942729,35.279405,0.268025
7.987139,23.749418,-0.096581
16.978244,12.648678,-0.784333
30.070386,8.259464,-1.296577
40.660277,8.867379,-1.203684
42.925096,9.741587,-0.398176
35.205229,9.692498,0.851344
22.332455,12.605639,2.038603
13.044271,21.727167,2.651599
10.051702,32.356569,2.393081
9.216117,34.056720,1.305877
6.604584,24.956727,-0.252861
2.799629,13.662204,-1.777612
2.114678,7.016473,-2.821809
9.458704,5.305860,-3.126803
25.390941,5.746494,-2.633411
42.191621,6.818302,-1.435683
47.686843,9.603505,0.243874
37.690673,17.086215,2.039571
21.200816,29.909654,3.445921
8.937363,40.305644,3.923169
2.569868,37.020207,3.127832
0.000000,22.440688,1.161284
2.060139,9.045840,-1.354890
12.921687,3.775034,-3.487151
32.651804,5.025209,-4.390630
51.279634,8.236177,-3.681233
54.185924,11.173142,-1.605502
39.020584,15.372168,1.040495
18.784831,21.929112,3.212177
5.406721,27.219831,4.049106
0.364838,26.320958,3.261701
0.588863,19.981218,1.257043
5.087315,12.634585,-1.080114
14.730200,7.525124,-2.810214
27.234510,5.029621,-3.320420
34.825860,4.975152,-2.510840
31.083459,8.606477,-0.775635
19.518623,17.161728,1.170497
8.252386,27.348703,2.564005
1.629652,30.274318,2.878569
0.541968,22.620371,2.018089
6.040682,12.370393,0.346883
18.352929,6.575152,-1.444181
32.991929,5.948996,-2.599126
40.847354,8.109789,-2.620213
35.624735,11.798521,-1.522102
21.012157,17.376386,0.150470
7.799471,22.391402,1.602256
3.687932,21.280126,2.213170
9.593761,13.980819,1.840456
20.080422,6.893512,0.826796
25.746807,6.390138,-0.244855
21.445111,15.278889,-0.877525
11.679139,30.347777,-0.901336
3.189022,40.784341,-0.528362
0.000000,36.521136,-0.191378
4.786190,23.236205,-0.236633
20.260559,12.446353,-0.655731
40.640503,8.007619,-1.062994
51.236760,7.205465,-0.969860
42.431739,8.107157,-0.168001
23.843498,12.892987,1.074601
9.146927,22.834953,2.155724
2.373375,32.495622,2.499960
0.490418,33.290437,1.874115
0.339768,24.087464,0.478708
2.588224,12.610200,-1.174796
10.055301,5.905337,-2.486050
22.648689,4.498005,-2.983893
33.718954,5.719319,-2.480400
34.005004,7.956286,-1.127001
23.302859,11.825759,0.634026
10.665308,17.532143,2.201178
2.543533,21.398646,3.001918
0.000000,18.965676,2.707197
0.000000,12.448420,1.399552
4.231885,7.196777,-0.415994
16.160394,5.248019,-2.010248
32.119747,5.638559,-2.748860
