ECR_act,FCR_act,wrist_hand_r3_pos
27.534047,16.544940,1.646580
12.078828,22.999597,3.041900
1.680478,27.788558,3.492919
0.000000,24.060554,2.752779
5.718743,14.903974,0.988121
24.687126,8.961196,-1.223814
48.596907,9.028079,-3.055310
59.997681,11.086256,-3.733183
47.739723,10.634844,-2.908273
23.197314,8.795360,-0.907185
3.941702,9.114778,1.349624
0.000000,11.761146,2.810470
0.000000,13.348366,2.879267
7.531098,11.206941,1.721740
20.506794,7.113677,0.086041
31.098782,4.125872,-1.190221
30.875288,3.247321,-1.619754
20.403064,5.059280,-1.212930
8.375583,10.107028,-0.350378
0.770191,16.322144,0.461946
0.000000,18.731447,0.819173
7.497439,15.525039,0.562011
24.801941,11.418485,-0.178179
46.749676,10.158185,-1.030623
60.791470,10.766147,-1.519447
56.324323,10.971950,-1.261962
37.514995,12.737455,-0.185331
18.224441,19.419365,1.344053
6.404100,27.321024,2.612464
1.132045,27.421920,2.903689
0.000000,18.330519,1.921738
3.946618,8.394573,0.001688
16.411476,3.848958,-2.047913
36.756003,4.776599,-3.354443
56.034804,8.677436,-3.378075
61.232278,15.479815,-2.111821
47.504484,28.000844,-0.056737
24.793174,44.467586,1.980405
6.313651,53.105031,3.202057
0.000000,44.139168,3.141174
5.280579,25.151282,1.850339
26.175544,10.321798,-0.125244
51.528531,4.252035,-1.966554
61.958876,3.391133,-2.902948
48.707186,4.759962,-2.537157
25.102311,10.271937,-1.049694
6.988954,23.008406,0.851232
0.000000,38.392496,2.266162
0.000000,42.777213,2.560518
0.000000,30.731728,1.664496
9.943800,14.011236,0.053459
31.710403,4.278804,-1.527900
57.941448,3.603387,-2.408697
69.166105,7.568495,-2.248967
54.205455,12.216297,-1.143358
27.196873,17.118255,0.443277
6.931294,21.508346,1.877778
0.000000,21.452219,2.609204
0.000000,15.301417,2.360459
0.651211,7.721755,1.204760
8.181321,3.709064,-0.467158
21.578707,3.838146,-2.067779
36.919321,5.287546,-3.002153
44.632294,5.768570,-2.879171
38.668259,7.128526,-1.668399
23.681408,14.458792,0.258402
9.854384,29.517902,2.221070
2.042871,43.624141,3.453946
0.000000,42.725545,3.414097
0.575875,27.496076,2.051861
8.399831,11.240690,-0.123762
24.022459,2.546735,-2.256593
41.965641,1.217419,-3.518277
49.783712,3.657073,-3.440951
41.202703,8.106032,-2.074973
23.530554,15.142518,0.044053
7.894780,23.193494,2.090786
0.000000,25.858768,3.265046
0.000000,19.698294,3.120881
2.330685,10.432652,1.752863
18.118244,4.371269,-0.256902
41.416691,2.620871,-2.091027
59.364111,2.809789,-3.024474
58.248056,4.294489,-2.707529
39.587032,10.234358,-1.306099
18.526703,22.890510,0.574995
5.715766,36.423897,2.174171
1.263879,37.953249,2.914561
1.371012,24.959026,2.607999
3.795933,9.791536,1.436648
8.560177,1.965159,-0.202845
16.369427,2.237181,-1.846748
26.254043,6.971316,-3.037580
33.252852,12.126028,-3.370559
32.354172,14.970819,-2.595721
24.866095,15.794563,-0.787913
15.357018,16.968911,1.528243
6.856983,18.942212,3.473752
1.196154,19.546841,4.191320
0.000000,16.402003,3.314353
5.310195,11.131728,1.199366
18.363041,7.837308,-1.257216
35.065401,8.630986,-3.080191
44.993397,11.953420,-3.646587
40.217469,16.134127,-2.878898
24.141981,21.912080,-1.192414
7.619354,28.940860,0.711129
0.000000,30.537684,2.113714
3.531797,22.222644,2.536614
20.569397,10.829973,1.904422
43.858656,4.415472,0.566672
58.669155,5.969273,-0.832875
53.462249,15.074878,-1.619701
33.397408,28.938952,-1.416807
13.038174,40.192138,-0.381736
