ECR_act,FCR_act,wrist_hand_r3_pos
18.211792,5.412059,-4.230776
24.717960,5.022723,-4.417322
24.965200,5.885281,-3.622161
18.761516,5.862216,-1.911588
11.536720,4.853894,0.380187
7.222294,4.584827,2.643128
5.561147,6.164989,4.185931
4.648600,8.482152,4.540516
3.111879,9.077557,3.664649
0.564893,7.285952,1.910784
0.000000,4.824530,-0.179893
3.277749,3.655733,-2.092667
18.575237,4.287865,-3.448676
42.802313,5.731966,-4.010986
62.059090,6.284639,-3.663615
60.019476,5.113884,-2.430659
39.426245,3.651662,-0.532285
16.984592,4.624803,1.594424
3.147265,9.183631,3.378010
0.000000,14.562934,4.287684
0.000000,15.590428,4.019212
2.500821,11.437260,2.611328
7.404772,6.668122,0.453481
14.295060,4.533678,-1.824055
21.232864,4.709674,-3.553849
25.318490,5.410081,-4.252639
26.511675,5.481346,-3.763303
28.447876,5.424504,-2.271758
30.529511,6.370711,-0.223726
27.005162,8.849377,1.813038
17.150857,13.700435,3.307213
7.429313,20.733842,3.903049
2.048658,25.065957,3.492679
1.232720,21.388892,2.207183
5.428002,13.057812,0.360217
15.700822,7.383893,-1.615914
29.573719,6.726671,-3.235478
39.496594,8.329468,-4.045092
39.099311,8.842351,-3.744392
30.653245,8.047659,-2.323617
21.430238,7.612690,-0.147834
14.280186,8.038239,2.109653
8.629207,9.057681,3.713656
4.577240,10.070889,4.176665
2.281594,9.475966,3.438082
2.302822,6.814803,1.815278
6.300337,4.209060,-0.193031
15.195730,3.971980,-2.090589
26.440532,6.282305,-3.466200
33.754982,8.992430,-4.007070
33.276420,9.395719,-3.528498
26.475696,6.779255,-2.061897
17.188458,3.410788,0.055897
9.936142,2.634026,2.212315
6.387120,6.289123,3.727703
4.947085,13.470629,4.145638
3.797364,19.659210,3.412556
2.283184,19.110200,1.837495
1.972959,12.553614,-0.099564
6.300930,6.305414,-1.932668
17.130280,4.045509,-3.291551
30.822621,4.689043,-3.901968
39.296243,5.449604,-3.589691
36.770791,5.241025,-2.343334
25.800023,4.748938,-0.401280
13.961693,5.007670,1.739687
6.136338,6.764490,3.460752
2.561383,9.405755,4.248031
1.159647,10.540445,3.875540
0.544542,8.586255,2.455143
2.267542,5.512246,0.370094
9.504794,4.209124,-1.840634
22.567355,5.372718,-3.603034
34.856934,7.245022,-4.426500
35.976138,7.517506,-4.026914
24.535762,5.983759,-2.446060
10.363446,4.275796,-0.112799
1.730788,3.585841,2.243436
0.000000,3.851138,3.857624
2.324579,4.334017,4.256063
5.839466,4.397888,3.440219
8.073890,3.943418,1.815106
8.049038,3.424947,-0.057138
7.458440,3.240065,-1.695924
9.304551,3.563005,-2.811249
14.540429,4.593060,-3.286166
20.691293,6.241206,-3.109949
24.684556,7.657803,-2.335978
25.145950,7.736417,-1.088243
21.504304,6.660502,0.414554
15.087904,5.584711,1.866858
8.704314,5.549467,2.936778
4.392322,7.165021,3.359208
2.395414,9.331332,3.023559
2.099190,9.977045,2.018117
3.218790,8.763052,0.602521
6.810764,6.757937,-0.886834
14.368184,5.262061,-2.146257
24.983034,4.814401,-2.966457
34.424332,5.090705,-3.231002
38.326327,5.974466,-2.891031
36.604657,7.561163,-1.964421
31.038616,9.041525,-0.571112
23.041689,8.989785,1.030992
14.261547,7.088305,2.468402
6.911426,4.669108,3.360937
2.812248,3.634643,3.470035
1.869509,4.761817,2.791009
2.846622,6.955836,1.533055
5.159376,8.188233,0.018078
9.350973,7.448639,-1.427364
15.065256,5.669774,-2.538692
19.817072,4.192384,-3.135977
21.569833,3.713873,-3.125833
22.524701,4.552647,-2.507341
26.293269,6.389640,-1.386749
30.622070,7.726613,0.021750
29.746114,7.172195,1.433267
22.349406,5.347719,2.559744
12.316661,4.772830,3.175053
4.366183,6.995401,3.154560
0.356273,10.513375,2.488675
0.000000,12.012995,1.279633
2.818815,10.329122,-0.268663
10.334848,7.626039,-1.863205
21.542530,6.472100,-3.148418
31.867874,7.393437,-3.768158
34.630606,8.970349,-3.466028
26.329557,9.640629,-2.195906
13.016246,9.758889,-0.200437
3.034326,10.488002,1.989026
0.000000,10.958799,3.677519
0.000000,9.659399,4.257964
3.481317,7.428168,3.487826
12.833654,6.482813,1.624618
26.356488,7.208702,-0.673558
37.163388,7.986381,-2.620224
36.278277,7.707805,-3.596919
23.249234,6.781283,-3.358687
8.147804,6.252999,-2.098098
0.000000,6.245515,-0.350400
0.013307,5.778653,1.235751
6.776853,4.664295,2.164181
15.580116,3.746040,2.261729
20.623798,3.634610,1.684317
18.095927,4.679899,0.791819
10.435759,7.131831,-0.026970
3.067647,9.999667,-0.511276
0.000000,10.786755,-0.618136
0.000000,8.410533,-0.507442
3.771001,5.609735,-0.422914
14.869953,5.444173,-0.532631
28.957153,8.065964,-0.823578
37.643867,10.453505,-1.107977
34.855399,9.861649,-1.128576
24.420066,7.247757,-0.703661
13.490213,4.927624,0.153978
6.009621,4.233715,1.200116
2.450637,5.045743,2.040624
1.828207,6.246242,2.315216
2.948435,6.830549,1.887953
4.853026,6.787547,0.916749
6.715645,6.536984,-0.249254
7.777098,6.352868,-1.262674
8.440833,6.083363,-1.919296
11.724107,5.967504,-2.171823
20.714339,6.532144,-2.052916
34.146389,7.533334,-1.599113
45.781025,8.178313,-0.838245
47.314909,7.599971,0.164641
36.447504,5.885062,1.257498
20.582168,4.743426,2.201259
8.019395,5.878308,2.730255
1.666748,9.263515,2.643397
0.394771,12.897551,1.887210
2.564939,13.897410,0.598754
7.801746,11.002230,-0.915692
16.425973,7.028092,-2.267058
26.823514,5.020733,-3.098432
33.573546,5.097477,-3.179574
31.790950,5.533071,-2.459740
22.765314,5.446385,-1.083927
12.690049,5.868600,0.627150
5.864390,8.226365,2.241570
2.539092,12.176194,3.319594
1.682533,14.902457,3.533220
2.718386,13.493530,2.774787
6.138207,8.989597,1.219304
12.654315,5.034908,-0.703335
21.416612,3.684915,-2.439824
28.412482,4.686277,-3.496337
28.951775,6.268520,-3.587516
