ECR_act,FCR_act,wrist_hand_r3_pos
15.598356,2.832029,0.562061
17.718584,2.900537,0.764763
18.559885,3.050807,0.845724
20.619995,3.080473,0.729673
23.597601,3.280976,0.366327
24.400817,3.544228,-0.230360
23.208177,3.512335,-0.944478
23.584813,3.262141,-1.555826
24.961977,3.066833,-1.804007
23.414914,3.392436,-1.513231
17.724127,4.978038,-0.713493
10.676128,7.681753,0.335303
5.115608,9.472956,1.257459
2.510626,8.111995,1.747755
2.860173,4.849616,1.705453
5.858925,2.351226,1.242776
10.875334,1.466105,0.593089
15.565754,1.534265,-0.007815
16.690655,1.796640,-0.410287
14.453733,2.128608,-0.584724
14.415408,2.859344,-0.599521
21.059047,3.986110,-0.561920
31.566955,4.917563,-0.554718
38.070609,5.308089,-0.598719
36.408471,5.144692,-0.652968
28.346035,4.461248,-0.644677
18.825146,3.690546,-0.509675
11.513706,3.278516,-0.226250
6.643554,3.317772,0.167761
3.552308,3.882217,0.582167
2.053251,4.741667,0.908219
1.968998,4.933870,1.064212
3.308453,3.923979,1.025637
6.049716,2.582394,0.824745
9.598629,1.930347,0.527650
13.667223,2.278028,0.204523
19.727398,3.503076,-0.097405
27.731952,5.105199,-0.369169
32.441517,6.038295,-0.633347
28.723960,5.724397,-0.913985
20.270082,5.019571,-1.197461
12.719703,4.720227,-1.407642
7.644763,4.896051,-1.415725
4.407584,5.179111,-1.090925
2.602661,4.834397,-0.377011
1.862135,3.534111,0.638737
2.161203,2.180706,1.706595
4.179037,1.648918,2.480328
8.972278,2.136637,2.662290
17.226097,3.416200,2.154356
26.555688,4.950564,1.109161
31.168736,5.935575,-0.160479
29.295252,6.045367,-1.340741
24.714370,5.848201,-2.222636
19.099174,5.534949,-2.699208
12.216056,4.662393,-2.704032
6.046833,3.404619,-2.183470
2.598778,2.453247,-1.148093
1.919201,2.165645,0.241260
3.259676,2.312617,1.651731
6.588840,2.538662,2.680118
11.695766,2.740557,3.028380
16.283291,2.848883,2.633044
17.501748,2.788959,1.669019
16.960626,2.844858,0.447453
18.380320,3.502057,-0.716265
21.826760,4.635692,-1.600250
22.809428,5.248692,-2.110743
18.230840,4.689858,-2.254214
10.725710,3.503496,-2.075033
4.871317,2.400502,-1.605326
2.386030,1.882764,-0.863687
2.237226,1.970974,0.098149
3.084734,2.217550,1.142156
4.735695,2.308714,2.039883
8.043409,2.441124,2.541841
13.183771,2.794250,2.484522
18.172550,3.231179,1.863998
20.335478,3.544697,0.833164
19.239401,3.650008,-0.361130
17.949461,3.556370,-1.455878
18.514551,3.388070,-2.232676
18.512210,3.157013,-2.551386
14.950766,3.155641,-2.359646
