ECR_act,FCR_act,wrist_hand_r3_pos
2.908582,7.648117,2.305953
7.755549,5.539853,1.624669
16.744512,3.484628,0.320732
28.176956,2.471658,-1.121293
37.394369,2.115190,-2.177884
38.561704,1.977346,-2.482361
30.802979,2.704857,-1.941934
19.642627,5.602795,-0.754963
10.641245,10.761833,0.667915
5.182401,15.887751,1.855834
2.499082,17.939100,2.444038
1.812933,15.207543,2.281426
3.430335,9.995321,1.447005
8.549054,6.099928,0.198915
17.385265,4.591258,-1.105581
27.260690,4.565392,-2.099410
32.734936,4.876391,-2.494859
30.505296,4.951444,-2.159236
22.397894,5.174050,-1.162940
13.053539,6.693943,0.216225
5.800781,9.675074,1.555038
1.120614,11.623973,2.418351
0.000000,10.069039,2.518247
2.010390,6.332665,1.820034
11.046309,3.531657,0.548079
25.348123,3.140511,-0.893891
38.043060,4.554443,-2.047202
40.309896,6.168356,-2.536339
30.427257,6.980682,-2.190653
16.409929,7.724340,-1.109299
5.923406,9.308029,0.358653
0.997929,10.491978,1.715142
0.165779,9.351988,2.472457
2.079663,6.369987,2.336521
6.732195,3.554432,1.347021
13.968028,2.126369,-0.114742
21.586377,1.743579,-1.484889
25.756921,1.534600,-2.264229
24.898282,1.325063,-2.213830
20.762569,2.090388,-1.411562
15.559868,5.486656,-0.180903
10.344971,11.950886,1.046931
5.684229,18.513901,1.881425
2.095355,20.263821,2.088168
1.039379,15.850885,1.639057
4.554811,9.111667,0.694093
13.510379,4.236976,-0.458118
25.009861,2.511723,-1.474735
31.795770,2.733449,-2.041587
28.696176,3.891298,-1.960667
18.376954,6.461493,-1.222395
7.378805,10.433286,-0.035909
0.638775,13.126670,1.204974
0.000000,11.598392,2.036320
3.185609,7.219725,2.107753
11.105682,3.116274,1.361606
19.805638,0.642526,0.093237
23.981559,0.000000,-1.168494
20.681500,1.616047,-1.901499
12.458940,8.532890,-1.819541
4.698051,21.109712,-0.987423
1.288310,32.708964,0.210008
3.518984,32.986241,1.231993
11.748107,21.447980,1.628451
23.838293,8.310767,1.261005
31.778519,1.676189,0.367135
27.478081,2.768390,-0.583655
14.338766,9.119297,-1.150830
3.969823,16.540272,-1.136394
4.456042,19.362612,-0.642378
15.674350,15.077240,0.023958
29.466027,7.831321,0.524654
33.569442,2.737825,0.662008
24.536190,1.558124,0.469674
11.468242,4.181040,0.169816
2.506593,9.236326,0.009449
0.000000,13.392548,0.080193
0.000000,13.363395,0.255927
1.932801,9.214254,0.300074
10.729482,4.661214,0.058206
25.070886,2.447491,-0.414908
37.893641,2.155175,-0.882907
38.845733,2.215383,-1.073988
26.650334,2.336441,-0.835955
11.682165,3.992030,-0.213254
2.620256,8.301114,0.574129
0.095223,13.213264,1.224843
0.652409,14.244578,1.481983
1.868565,10.326632,1.238973
4.020048,5.190640,0.576785
8.426487,2.125406,-0.280685
15.436838,1.534487,-1.058255
23.301269,2.147495,-1.518480
27.885288,2.883175,-1.522603
25.300911,3.802041,-1.062206
16.703809,5.509235,-0.262449
7.236890,7.962694,0.645562
1.149324,9.752517,1.381261
0.000000,9.160424,1.693515
1.385748,6.413219,1.449873
7.318724,3.600234,0.705475
16.394308,2.232193,-0.294477
25.010369,2.163416,-1.200282
28.235981,2.380732,-1.694856
24.707782,2.477724,-1.611863
17.331644,3.174395,-0.986611
10.091534,5.265956,-0.035015
4.850586,8.129947,0.922626
2.336920,9.530254,1.570324
2.587377,8.128358,1.702186
5.223557,5.242383,1.284181
9.781222,2.837721,0.453550
15.641342,2.044129,-0.530176
21.048991,2.710110,-1.360383
22.625193,3.605610,-1.771512
19.017629,3.553311,-1.623378
13.721894,2.789539,-0.952448
9.334612,2.607050,0.033320
6.132155,3.960405,1.016437
4.142456,6.428023,1.672417
3.585803,8.140931,1.786624
4.495200,7.465903,1.340623
6.716111,5.383080,0.515823
9.833017,3.682070,-0.398016
13.526186,3.003677,-1.133209
17.374963,3.037675,-1.530361
19.798237,3.280869,-1.543710
19.398013,3.343773,-1.198863
16.602100,3.097108,-0.561861
11.964487,3.168349,0.253423
7.069992,4.623820,1.064659
3.646451,7.224555,1.638111
2.066520,8.945721,1.767542
2.323169,8.170388,1.377087
5.608840,5.681325,0.572793
13.249868,3.300708,-0.399261
23.968433,2.272903,-1.256460
32.867539,2.699345,-1.774863
33.828748,3.686621,-1.834241
25.764502,4.106430,-1.421342
15.110925,3.843203,-0.620822
7.240724,3.608557,0.390691
3.016217,3.770762,1.358403
1.306752,4.332852,1.997373
0.839554,5.471427,2.084955
1.316469,6.832635,1.561697
3.925144,7.382078,0.573633
10.070015,6.393126,-0.580831
18.787702,4.684444,-1.566356
25.645032,3.743831,-2.119161
