ECR_act,FCR_act,wrist_hand_r3_pos
9.941531,4.109741,0.074091
12.438165,4.752207,0.026474
15.844204,5.123350,-0.026458
18.505364,5.044995,-0.084898
20.275356,5.087792,-0.151336
23.388776,6.027910,-0.221639
29.236386,8.043367,-0.277092
36.529125,10.209926,-0.285134
41.768109,11.131767,-0.212702
41.553537,10.152509,-0.048586
35.409960,7.854018,0.177025
27.628512,5.654064,0.391682
22.602458,4.642540,0.508576
20.747096,5.105944,0.475247
21.497304,6.587578,0.312419
22.314920,8.077300,0.106744
19.422249,9.129830,-0.049070
14.168674,9.782958,-0.126440
10.190968,9.806415,-0.179426
9.159676,9.014681,-0.288603
12.732040,7.828378,-0.474773
23.312449,7.033503,-0.658535
39.834709,7.082965,-0.704535
54.098303,7.782259,-0.516332
57.100219,8.527409,-0.106446
50.075722,8.598077,0.407246
39.317445,7.744288,0.864315
26.996758,6.351134,1.131556
16.193472,5.239478,1.140724
9.414717,5.288620,0.890208
6.858072,6.901499,0.427908
7.230291,9.520200,-0.166473
9.230999,12.009708,-0.790830
12.681747,12.629747,-1.324939
18.960165,10.202341,-1.639627
28.224032,6.454967,-1.617189
35.987364,3.943844,-1.182658
37.182580,3.680475,-0.342448
31.169851,5.761978,0.779367
22.301189,10.335714,1.928901
15.140517,16.687628,2.757713
10.782804,21.704320,2.911709
8.775160,22.121722,2.159827
10.753293,18.371254,0.531043
19.667305,13.450128,-1.600615
35.844405,9.444385,-3.564638
53.794063,6.992261,-4.612353
64.804997,5.945854,-4.226709
63.422875,5.528541,-2.365118
49.529441,5.096776,0.482606
30.108290,5.887130,3.432733
14.160102,10.565354,5.489221
5.941978,19.867266,5.892070
3.312012,29.080256,4.413622
3.131011,30.103847,1.460778
7.711388,21.439071,-2.072220
24.362900,10.861629,-5.107631
54.482502,5.085863,-6.698840
82.439099,5.031507,-6.281284
85.457065,7.810522,-3.847406
62.564549,11.173994,-0.014506
33.316675,16.251242,4.070318
13.579181,23.392981,7.015869
5.587459,27.762444,7.640864
4.112516,24.158925,5.497905
6.338389,15.852482,1.234370
13.581184,9.925589,-3.515783
26.445500,8.226516,-6.811654
38.563338,7.735055,-7.334681
39.877943,6.595911,-5.005746
29.035078,6.246093,-0.949316
14.725416,8.889158,3.085677
4.929421,14.428365,5.490125
2.783454,19.410797,5.432051
11.052842,20.245324,3.166089
31.230717,16.524138,-0.115602
56.322265,11.495250,-2.868531
69.375014,9.790265,-3.940610
58.351123,13.601805,-3.074257
31.494517,20.508974,-0.927384
10.311116,23.935269,1.327620
9.511253,19.950220,2.592328
29.490799,12.591772,2.367683
56.156079,8.219483,0.989942
66.762439,10.575671,-0.586201
52.168113,20.450787,-1.402319
27.958615,34.232886,-1.136270
10.197393,41.308650,-0.285438
5.744003,33.822140,0.277290
19.157038,19.205851,0.027214
49.193261,7.794079,-0.799279
79.287305,2.888686,-1.419036
84.859948,4.249785,-1.130355
61.141571,13.886822,0.157027
29.044407,32.829871,1.849936
8.026665,52.080109,3.031876
1.274727,55.070749,2.974453
3.655506,39.078941,1.523758
11.576799,17.984478,-0.790812
24.188898,4.524414,-2.969199
38.245204,1.253713,-4.003353
45.841399,4.615996,-3.374200
40.523966,11.962639,-1.311616
26.821978,22.986989,1.316161
13.824634,33.942737,3.392331
5.462058,35.752049,4.018697
3.111021,25.839508,2.892481
10.089378,13.492415,0.471392
28.487153,6.634369,-2.175738
52.140684,5.917486,-3.834325
65.959393,8.018834,-3.724116
59.264437,11.654476,-1.876285
37.611197,19.485254,0.888041
16.267732,32.427868,3.328670
4.212772,42.801093,4.316649
1.319268,39.942756,3.332078
5.697326,25.740120,0.746846
17.213197,11.386494,-2.281435
33.852767,3.458184,-4.334451
47.002907,2.420782,-4.434363
46.928901,8.607442,-2.524641
33.450939,24.321451,0.520206
16.553658,46.772887,3.310831
5.362433,61.553804,4.563677
4.076616,54.072309,3.688063
14.577101,31.416147,1.105757
34.793087,11.320262,-1.905485
53.638997,2.019722,-3.853756
55.841321,2.386818,-3.829789
39.934581,10.164854,-1.964549
20.067043,23.664720,0.716420
7.275577,36.714351,2.883610
2.869132,38.987080,3.554270
4.871734,28.708807,2.501968
12.829352,14.575237,0.310696
26.626534,4.948217,-1.921586
42.149931,2.514167,-3.123682
50.010708,6.585344,-2.788506
42.878521,14.827419,-1.204003
25.953585,22.435782,0.756909
12.920369,22.959237,2.133547
12.824084,15.982071,2.355668
25.112372,7.978181,1.474621
39.819242,3.495391,0.085699
44.233200,4.060879,-1.005327
35.749975,11.170904,-1.234431
22.201295,24.610115,-0.618246
12.166712,37.395575,0.260984
10.600286,38.301424,0.667271
17.353013,26.438679,0.251170
28.653440,12.325016,-0.688794
38.863084,3.716921,-1.426429
41.672809,2.955239,-1.330729
34.729655,10.650867,-0.298544
22.378352,25.161279,1.177668
11.416073,38.760202,2.295789
5.461712,39.949282,2.381883
6.248660,27.976382,1.260774
14.414018,13.761583,-0.605099
27.215970,4.821527,-2.303839
37.678520,3.035185,-2.945116
38.049320,10.137292,-2.169842
28.600384,27.408721,-0.369521
16.811206,48.260334,1.539396
8.538750,56.566655,2.628234
6.084524,44.383374,2.428128
11.222552,22.845698,1.122362
23.839251,7.275816,-0.582335
37.771731,2.635278,-1.816773
41.397485,5.682841,-1.992780
29.790320,12.834811,-1.122235
12.714483,21.021839,0.193191
2.586721,24.384125,1.137961
7.391915,19.098824,1.193971
29.348105,10.945672,0.436362
59.581608,7.835044,-0.570870
77.112205,12.184963,-1.162378
66.436778,21.514127,-0.961285
38.926306,31.402186,-0.060050
15.692674,35.417487,1.051950
4.466796,28.970494,1.746801
2.475307,16.988715,1.588352
6.711621,7.564154,0.584322
16.931720,3.097136,-0.789806
32.006559,1.631084,-1.837185
45.927590,1.609936,-2.019901
49.716947,4.682413,-1.243589
40.513365,14.631816,0.102809
24.962528,31.302948,1.342225
13.339939,44.929963,1.833622
12.445419,43.081069,1.297902
22.861401,28.336592,0.002381
38.296066,12.738035,-1.331971
48.478506,3.154210,-1.913637
48.546209,2.277444,-1.353796
39.354419,11.339714,0.081847
24.559842,27.477672,1.618377
11.595470,40.427197,2.410726
6.922546,38.693953,1.999620
13.601171,24.296332,0.549512
29.982129,9.798711,-1.221934
46.135809,4.117015,-2.395004
48.978452,9.322990,-2.346156
36.675385,23.279472,-1.135706
19.742246,38.149638,0.496450
8.736665,41.525013,1.590901
8.026142,30.365629,1.593945
16.724341,15.200495,0.693277
28.816737,5.828766,-0.372597
34.129222,5.546504,-0.855823
27.455022,15.165217,-0.483183
14.849245,32.968901,0.415542
5.313910,48.022332,1.150274
5.032435,45.520426,1.100818
18.047043,28.314191,0.107906
43.376745,12.504018,-1.370813
67.843749,5.992479,-2.461756
71.264926,6.481972,-2.381389
49.968591,10.344290,-0.960502
22.787867,17.366340,1.185070
5.574275,26.234522,2.988813
0.049075,30.973004,3.546755
1.696893,26.555657,2.592954
7.824849,16.045892,0.576529
18.511215,6.228251,-1.615171
31.855695,0.958821,-3.075990
40.262399,1.646863,-3.255991
37.145736,9.368141,-2.174124
25.445438,23.847667,-0.390837
13.568965,38.708942,1.262291
8.027619,42.132865,2.074214
10.389998,30.892280,1.776689
18.694031,16.012615,0.657853
28.054041,7.679521,-0.571950
32.320913,8.650708,-1.127927
28.457783,18.108473,-0.597898
19.685206,33.431073,0.741471
11.435491,45.366307,2.000954
5.529798,42.246550,2.204142
3.596084,26.671512,0.958042
10.080700,11.163426,-1.219078
27.587363,3.052671,-3.175238
48.720714,1.939421,-3.810266
56.520032,5.905793,-2.700037
43.198809,15.158891,-0.307960
