ECR_act,FCR_act,wrist_hand_r3_pos
10.056372,3.899136,0.361998
8.937488,10.214538,0.281609
8.733320,20.888609,0.016081
10.877519,32.654230,-0.304338
13.633249,39.721937,-0.525151
13.921952,39.532096,-0.546949
12.527393,33.835733,-0.363341
12.654457,25.721739,-0.051257
15.009710,17.017191,0.270119
18.490350,9.613720,0.491248
21.249050,5.254149,0.553881
20.024590,3.671935,0.464666
14.299404,3.389569,0.278052
8.987452,3.531280,0.063896
8.840082,3.665209,-0.120698
13.341933,3.629003,-0.245364
17.337504,3.425023,-0.306282
17.451613,3.164121,-0.316083
17.168314,3.309376,-0.289929
20.280768,4.056262,-0.234880
24.943885,4.828824,-0.148387
27.174254,4.976574,-0.027087
26.830784,4.754196,0.120116
27.037007,4.808414,0.265346
28.087122,4.942426,0.367943
26.712843,4.402698,0.389755
23.512246,3.415028,0.309934
21.577716,2.742826,0.132950
21.336947,2.736798,-0.110635
20.048010,3.179417,-0.368818
16.879809,3.772234,-0.576262
13.664380,4.400474,-0.664372
12.433337,4.907863,-0.574405
11.950287,4.555105,-0.276334
11.322600,2.736409,0.208349
12.004256,0.072311,0.788931
13.248227,0.000000,1.304145
12.007739,5.144398,1.547239
8.596791,21.354620,1.326244
5.887331,44.211298,0.556425
5.079998,60.601457,-0.649421
5.978832,58.128684,-1.954916
8.974822,38.481744,-2.883658
14.953047,16.615338,-2.995480
23.253485,4.216691,-2.082655
31.446451,1.967815,-0.303186
37.912801,4.705962,1.813953
39.954598,7.273595,3.529972
34.270449,7.658253,4.195472
23.076263,7.537850,3.549577
11.926089,9.378112,1.832327
4.670221,12.970761,-0.363725
1.110313,14.982198,-2.382119
0.000000,12.463512,-3.729765
2.549653,7.330685,-4.142953
12.706953,3.900678,-3.547448
31.334094,3.943856,-2.028327
50.849702,5.961329,0.134317
59.295037,7.414966,2.418413
50.948813,7.952969,4.122988
32.036585,10.378264,4.605513
14.091089,16.120148,3.596449
3.244239,21.193204,1.382287
0.000000,20.354706,-1.279352
1.659109,14.303793,-3.460491
7.538344,8.026314,-4.413298
15.879628,4.904844,-3.831836
23.275964,4.125134,-1.955572
25.591856,3.258498,0.517629
21.505912,2.274923,2.691905
14.024742,4.730516,3.806011
7.303451,13.904425,3.497804
3.052579,27.119615,1.915220
1.034679,34.703314,-0.336372
2.163948,29.735572,-2.396368
9.735301,17.007710,-3.466307
25.306841,6.497107,-3.135624
43.302202,2.509206,-1.556090
53.077834,3.806407,0.627562
48.440037,8.784565,2.542499
33.138984,17.923702,3.422730
16.754068,30.192001,2.903395
5.979917,38.195367,1.183037
1.621509,34.732625,-1.033654
2.140838,22.735643,-2.829235
7.237425,10.854712,-3.474969
17.615447,4.595765,-2.731400
31.994770,3.274687,-0.916499
45.380998,4.178232,1.245780
48.573460,7.519177,2.909847
36.910104,16.717484,3.433214
18.831268,32.351045,2.632409
5.119834,45.429268,0.850868
0.000000,43.808745,-1.203813
1.123812,28.942482,-2.761424
9.438848,12.518709,-3.275176
23.006587,2.960727,-2.591902
36.137721,0.730442,-0.983465
40.754585,2.042668,0.955657
34.392436,4.398158,2.521782
22.374699,8.866370,3.155603
11.339883,17.112979,2.636148
3.848423,26.039931,1.151971
0.044302,28.604408,-0.757572
0.852175,22.444880,-2.378117
8.986697,12.588323,-3.083007
26.049548,5.285949,-2.593946
47.850723,2.752753,-1.107737
64.023838,3.497228,0.784621
62.514361,6.102809,2.338297
42.259841,11.663975,2.940210
17.342953,20.975649,2.344389
1.096817,29.280756,0.787347
0.000000,28.776712,-1.081004
1.657277,19.547372,-2.461999
13.722746,9.079983,-2.761949
28.867453,3.189681,-1.855624
40.178151,2.871832,-0.137562
41.041471,7.442974,1.640811
30.083819,16.562808,2.678865
13.935429,27.796258,2.482483
1.442594,33.681976,1.125125
0.000000,28.412321,-0.750134
5.522267,16.615327,-2.240833
24.132830,6.763450,-2.648649
45.687639,2.194794,-1.820136
55.994281,1.591198,-0.187665
48.048966,4.600821,1.464552
28.138830,12.869798,2.366477
8.917173,25.044875,2.112032
0.000000,32.750611,0.858493
0.000000,27.801397,-0.738446
5.868580,14.951794,-1.861312
20.586610,4.203260,-1.967077
37.071583,0.200033,-1.061417
46.544991,2.771246,0.339016
41.938724,10.992728,1.497167
26.092114,23.675003,1.821352
9.354219,35.123809,1.146122
0.422188,36.054844,-0.176233
2.617251,24.998653,-1.433192
15.271867,10.511997,-1.924755
32.588838,0.983292,-1.366276
43.466306,0.000000,-0.063336
39.852430,7.136239,1.269159
25.132550,22.436991,1.922520
10.393606,38.698300,1.578109
3.381132,43.399149,0.454933
4.973330,32.248310,-0.822293
12.160596,14.574864,-1.557035
19.215958,1.397359,-1.370074
20.058635,0.000000,-0.441343
14.461207,7.649053,0.581065
7.570819,26.528707,1.006964
5.130093,44.890521,0.594277
11.089664,47.661007,-0.274857
25.670821,31.989027,-0.889742
42.906660,11.854626,-0.750171
53.037960,1.279307,0.076007
49.034007,5.796680,1.030032
32.598274,23.062743,1.468507
13.527728,42.590168,1.077601
1.398574,48.674044,0.039952
0.203860,35.879644,-1.092215
9.822114,15.773662,-1.709069
26.603096,1.034025,-1.478802
41.221752,0.000000,-0.540794
42.111078,4.629262,0.567612
27.880809,21.774184,1.237476
10.415730,40.219954,1.168895
2.101314,45.447133,0.538900
7.755423,32.093207,-0.160502
23.874238,13.084552,-0.478499
39.115156,2.413091,-0.290456
40.975122,5.092929,0.164122
29.490762,19.753070,0.472560
14.645870,40.196659,0.323729
4.847151,53.910207,-0.286244
2.560827,47.979767,-1.018968
7.774413,27.246474,-1.366020
19.316326,7.952940,-0.966928
31.802854,0.000000,0.109092
36.749401,1.308815,1.334474
29.738041,12.276551,2.016543
16.125100,28.062560,1.730641
4.672778,39.740801,0.586077
