ECR_act,FCR_act,wrist_hand_r3_pos
17.242460,38.552150,-1.896263
8.239914,60.501109,-1.174301
3.572887,65.866517,0.026009
5.167641,51.092290,1.215803
15.400005,27.062488,1.939215
34.136991,8.283314,1.925015
55.350489,0.397130,1.171895
68.943963,1.649544,-0.048376
65.398124,9.826222,-1.279057
45.008130,24.402140,-2.036804
20.585720,41.480013,-1.993201
4.548424,50.190578,-1.125594
0.650317,44.502352,0.226855
7.138651,30.193394,1.469085
20.021608,15.091483,2.020894
33.243756,3.823270,1.625702
40.666608,0.000000,0.498830
40.331420,2.029092,-0.790664
32.938270,17.772756,-1.622742
22.446157,44.923585,-1.625281
13.679794,70.955231,-0.826445
7.978148,75.823849,0.376133
4.407871,56.093474,1.399251
4.354375,28.139847,1.743618
12.618019,7.804687,1.234818
31.520791,0.094753,0.106808
53.329336,1.380531,-1.122232
62.339391,6.374958,-1.902121
50.514888,13.478878,-1.888902
27.869630,24.063884,-1.072405
9.464581,36.268448,0.228700
1.299006,43.107959,1.491179
1.508018,39.491846,2.196871
7.647297,26.802610,2.050013
19.102379,12.498485,1.099407
34.221499,3.210579,-0.289597
48.004918,0.726494,-1.583530
52.054351,4.618807,-2.279325
41.416078,14.824972,-2.092829
23.666157,29.380677,-1.081620
9.074584,39.868700,0.359507
2.080922,37.079265,1.652534
3.159412,24.017774,2.275706
12.097258,11.012568,1.974077
27.206792,3.666246,0.858705
41.732056,0.863090,-0.628001
46.181773,0.280603,-1.872549
36.979372,3.558609,-2.339734
21.288995,15.702628,-1.815070
8.687382,37.775766,-0.509988
2.751671,58.510752,1.034893
2.673713,59.734981,2.187936
7.467363,40.868932,2.480014
17.732153,18.758504,1.778448
32.902881,5.238447,0.339165
47.871626,1.105764,-1.282101
57.436668,2.426066,-2.445696
57.231546,7.274730,-2.688556
44.218090,17.035237,-1.907339
24.543523,32.310743,-0.389587
8.874062,47.656245,1.297531
2.367511,54.291289,2.511447
4.906071,46.963712,2.776616
14.920024,29.042762,1.984861
30.258205,12.215088,0.452078
46.057204,3.885374,-1.214647
55.214235,4.721368,-2.372788
51.402894,12.885639,-2.594921
36.140771,26.366416,-1.820123
20.211885,39.578747,-0.371356
10.356306,43.149707,1.167355
6.897351,35.313589,2.186207
7.889119,24.259267,2.303745
10.524495,16.011787,1.513371
12.428294,11.399382,0.158107
14.044674,8.736586,-1.226041
18.304507,7.011669,-2.111876
26.820933,5.830007,-2.163591
36.050792,5.852344,-1.357115
41.132676,10.156816,0.004741
39.065846,21.729470,1.400977
28.589342,36.966912,2.286029
14.565580,44.965417,2.293064
4.876795,38.302444,1.381569
4.829446,22.773578,-0.120055
15.921087,9.215656,-1.618599
35.717864,3.304014,-2.499984
57.480352,4.284876,-2.407469
69.161236,9.672853,-1.396200
59.971644,18.903150,0.117942
34.703839,32.018504,1.558067
10.553260,43.251251,2.411357
0.000000,42.675100,2.394432
4.998232,30.036533,1.531315
21.929476,15.406901,0.136342
41.580850,6.666330,-1.294253
52.682595,3.901654,-2.249792
50.508213,4.177751,-2.380224
37.989310,7.105686,-1.630989
21.787790,14.545359,-0.289016
9.028555,25.578969,1.110206
2.579649,33.411575,2.012309
1.443778,31.869765,2.103085
4.417570,23.348466,1.436904
12.541473,13.806264,0.358681
26.504149,6.522001,-0.703645
41.747620,2.844679,-1.425837
49.485793,3.824582,-1.661081
44.070066,10.862167,-1.414103
29.002167,24.345046,-0.784295
13.041562,39.159240,0.068604
2.720439,44.281676,0.931544
0.000000,35.099651,1.553569
3.404544,19.965116,1.705439
14.103445,8.223012,1.275855
30.571281,2.935688,0.350815
47.550904,2.725611,-0.778689
56.906897,5.930763,-1.697465
52.250639,13.155636,-2.016058
34.959696,25.990505,-1.545313
15.096856,40.941780,-0.419705
1.519847,47.188395,0.919282
0.000000,38.553681,1.907765
3.980619,21.827792,2.123662
22.752136,7.774320,1.478558
49.955676,0.994236,0.242193
71.714233,0.492068,-1.084525
73.104692,5.159722,-1.972590
54.772695,16.088848,-2.070726
30.105636,32.926844,-1.346505
10.781681,47.643560,-0.099128
1.555993,48.121494,1.172011
2.191937,33.814857,1.977034
11.884696,16.286528,2.019885
29.426032,5.412567,1.292392
48.877559,2.853960,0.068722
60.196051,5.402055,-1.189976
58.206869,10.719626,-2.002016
44.742774,19.659444,-2.049990
25.705613,32.053889,-1.305305
9.623564,40.504887,-0.041176
1.756409,35.856626,1.262330
3.013354,21.804993,2.088744
12.187115,9.280614,2.088090
25.430791,3.667933,1.239735
35.061714,3.366239,-0.117639
35.285088,5.275955,-1.428042
27.225129,9.639497,-2.162173
16.083158,19.180519,-2.033743
7.102482,31.961188,-1.099007
2.551019,38.660655,0.274623
1.592672,33.212674,1.547827
3.013375,20.594416,2.217322
7.203733,8.909997,2.019095
15.665763,2.540707,1.033495
27.688294,1.510264,-0.355750
37.722899,5.136733,-1.615842
39.429635,14.228729,-2.261192
30.557148,28.479110,-2.032483
16.755951,41.939357,-1.007086
5.967537,44.464140,0.414849
1.303020,33.650900,1.666977
3.231974,17.948685,2.251648
13.203341,6.687828,1.940001
32.746792,2.237896,0.857755
57.771664,2.302704,-0.559979
74.182184,4.294290,-1.729816
68.740269,8.267011,-2.158551
46.425940,16.652232,-1.668323
22.194663,29.175243,-0.486069
5.986223,38.442929,0.863503
0.000000,36.311102,1.800184
2.738450,25.425262,1.936251
16.560831,14.173546,1.229325
40.423692,7.712166,-0.002518
64.393822,6.486669,-1.211481
72.944200,8.530870,-1.862516
58.999109,13.622254,-1.682114
33.139642,23.655965,-0.776246
11.591807,36.562642,0.444796
1.448552,42.689479,1.470136
0.254819,35.166521,1.897940
3.539727,20.116240,1.569540
9.961933,7.676185,0.609182
21.008176,2.178250,-0.625789
36.408300,2.416094,-1.670866
50.955760,5.628664,-2.118689
57.375678,10.114244,-1.766208
51.534479,15.530273,-0.700430
34.103187,21.696398,0.705503
14.963938,26.783460,1.908020
3.800789,26.213319,2.409097
2.363936,18.893173,1.984774
