ECR_act,FCR_act,wrist_hand_r3_pos
2.699197,3.060629,-0.001409
2.863104,2.767648,-0.016085
2.955694,2.604023,-0.024597
2.923312,2.34532,-0.023838
2.877785,1.993132,-0.014977
2.898854,1.847104,-0.002707
2.879952,2.02169,0.007519
2.727307,2.292333,0.012548
2.605182,2.438022,0.01274
2.698429,2.503927,0.010599
2.933488,2.607884,0.008186
2.981283,2.738665,0.005566
2.732171,2.682805,0.001457
2.456575,2.317446,-0.004752
2.520035,1.789064,-0.011577
2.881497,1.400243,-0.01586
3.08458,1.322085,-0.014683
2.908353,1.577717,-0.007313
2.598646,2.153625,0.004063
2.544643,2.861489,0.015114
2.840532,3.166461,0.021192
3.213821,2.839076,0.019453
3.371029,2.32677,0.010321
3.241342,2.019527,-0.002571
2.839405,1.919544,-0.014127
2.409049,1.893169,-0.020226
2.139006,1.893992,-0.019405
2.192721,2.060822,-0.012973
2.515348,2.475219,-0.00389
2.689803,2.921718,0.004708
2.537582,2.968042,0.010669
2.318002,2.487829,0.01332
2.163591,1.867238,0.013228
2.134838,1.539848,0.011415
2.272104,1.690049,0.008518
2.55004,2.26776,0.004486
2.828916,2.979729,-0.00101
2.836886,3.348307,-0.00777
2.50126,3.122059,-0.014521
2.013933,2.485007,-0.019092
1.630581,1.858693,-0.019274
1.606156,1.667232,-0.013939
1.973262,1.970655,-0.00387
2.411715,2.416083,0.00815
2.586276,2.629598,0.018278
2.487112,2.555187,0.023369
2.255216,2.286693,0.022609
2.063779,1.938513,0.017787
2.068881,1.790496,0.011749
2.294179,1.947882,0.006071
2.558245,2.180611,-0.000125
2.559247,2.238907,-0.009141
2.254286,2.080003,-0.022124
1.998464,1.854289,-0.036901
2.042305,1.668108,-0.047843
2.394782,1.600878,-0.048092
2.978507,1.759309,-0.033144
3.446999,2.052997,-0.004026
3.339284,2.25859,0.031791
2.637509,2.212798,0.062897
1.905372,1.999961,0.079117
1.585682,1.815516,0.076349
1.652493,1.709924,0.0575
1.836133,1.695005,0.028864
1.917858,1.827947,-0.004579
1.951377,2.080699,-0.040337
2.152146,2.299596,-0.075067
2.405745,2.388166,-0.100704
2.311143,2.24151,-0.105494
1.856774,1.911276,-0.081304
1.675344,1.711162,-0.032061
2.667101,2.055515,0.02484
5.508133,3.180437,0.0676
10.13515,4.890578,0.083523
15.509058,6.598835,0.076052
20.317134,7.725683,0.05973
24.128663,8.141947,0.047929
25.904933,8.089109,0.043537
24.351785,7.71961,0.038929
21.735375,7.136945,0.023458
20.896933,6.466582,-0.00817
21.941402,5.807648,-0.051985
23.315303,5.232422,-0.09614
22.985511,4.695351,-0.125417
19.1746,4.540894,-0.126716
13.672713,5.481153,-0.094216
10.008811,7.764814,-0.032832
9.265096,10.587294,0.041499
10.475313,12.265207,0.105576
12.706623,11.738117,0.136817
15.960075,10.074301,0.123743
19.520618,8.666711,0.073949
20.961459,7.927713,0.01255
18.960587,7.771307,-0.031024
14.857863,8.038856,-0.040457
10.971613,8.491213,-0.021845
7.856949,8.694863,0.001868
5.966356,8.222047,0.00693
6.747587,7.349924,-0.015905
9.938073,6.717221,-0.05595
12.707637,6.437341,-0.089038
12.546507,6.249233,-0.091658
10.772141,6.072881,-0.055631
10.482409,5.918312,0.004859
11.958965,5.730558,0.060009
12.826091,5.776093,0.083232
11.878496,6.466824,0.069749
10.678713,7.58982,0.039612
11.037937,8.359419,0.020921
13.055381,8.435474,0.026404
14.798392,8.035811,0.043438
14.53834,7.573306,0.046238
12.451939,7.331077,0.019109
10.303982,7.446539,-0.029913
9.384648,7.941525,-0.076249
9.26886,8.30398,-0.098901
9.912635,7.748393,-0.094993
11.523025,6.768703,-0.077133
13.528011,6.34378,-0.058493
15.554492,6.497992,-0.040384
17.698359,6.478144,-0.012808
19.548428,5.918198,0.03385
20.295735,5.346857,0.096593
19.277819,5.075508,0.156771
16.458197,4.615974,0.18824
12.717023,3.723662,0.171233
9.30555,2.992121,0.103903
7.766875,2.974017,0.005174
8.012613,3.525977,-0.093598
9.021102,4.115698,-0.164672
10.624671,4.172633,-0.1976
13.692928,3.700364,-0.199868
17.38211,3.455371,-0.183478
19.310666,3.977943,-0.149326
18.968027,4.803904,-0.08471
18.846087,4.957344,0.021783
21.368219,4.371128,0.160226
23.930854,3.618528,0.293173
21.89527,2.930042,0.371574
17.149344,2.431561,0.361332
14.565361,2.275546,0.259614
14.371198,2.416146,0.090441
13.670308,2.646686,-0.111755
12.458402,2.766868,-0.313518
12.232099,2.736601,-0.480808
13.597015,2.894954,-0.572601
14.825202,3.465411,-0.545035
13.163979,4.207651,-0.37235
8.7879,4.563167,-0.072271
4.486975,4.365113,0.287038
2.26417,4.034635,0.610324
2.144051,3.973586,0.815395
2.957727,4.220092,0.861325
3.545996,4.544906,0.746848
3.650619,4.543833,0.487921
4.257373,3.960269,0.100585
7.340198,3.391379,-0.391587
15.034548,3.495231,-0.929488
27.554556,4.247371,-1.395112
40.0895,5.064366,-1.621453
45.282513,5.403019,-1.447212
40.422308,4.959764,-0.801026
30.313763,3.998445,0.222467
20.059474,3.804831,1.343953
11.037815,5.943193,2.178304
5.050004,10.334462,2.402696
2.706809,14.229129,1.927643
1.872746,14.335967,0.948599
0.334511,10.733931,-0.172287
0.0,6.123562,-1.110004
2.79706,3.333138,-1.715118
15.990344,3.185797,-2.002262
36.574631,4.473015,-2.031509
52.944683,5.160795,-1.798412
53.819258,4.433849,-1.223191
40.994918,4.993611,-0.244586
24.072764,11.660146,1.052691
10.231351,25.932245,2.369451
1.723543,40.674166,3.242877
0.0,43.641209,3.222826
0.0,33.295208,2.115895
7.354567,19.314618,0.169922
24.621631,9.169278,-1.948506
45.529821,4.525793,-3.427156
56.981356,3.577472,-3.6918
49.396183,5.895018,-2.668523
27.904324,13.360981,-0.790199
6.501927,24.932368,1.211613
0.0,32.506244,2.601671
0.0,27.904669,2.914019
11.990676,16.052041,2.121558
45.868641,6.950961,0.632593
82.292307,3.654616,-0.898633
97.365822,3.684653,-1.859221
81.570473,4.98173,-1.922171
47.302139,8.164073,-1.152232
16.437839,14.910478,0.045345
0.695522,24.167989,1.107067
0.0,30.684199,1.565686
0.93037,30.345425,1.266491
7.126811,22.930907,0.419495
17.110427,12.611398,-0.548808
30.455143,4.746685,-1.236575
41.986798,0.829602,-1.435314
46.262057,0.168719,-1.146086
42.213414,4.075555,-0.495872
32.156564,16.078701,0.340139
19.686276,35.901452,1.156205
8.562378,52.691771,1.706222
1.514663,51.094283,1.740651
0.499798,32.246786,1.123685
8.383767,12.527116,-0.031398
26.319856,2.486287,-1.331569
47.915914,1.451898,-2.24716
59.433721,4.483359,-2.361908
52.397523,8.776426,-1.576803
32.358708,14.781136,-0.15808
12.351315,22.475995,1.371328
0.474875,27.263634,2.432773
0.0,24.665611,2.614762
5.330842,16.858986,1.843343
23.084574,9.243805,0.421506
47.109744,5.87627,-1.094776
61.893701,6.960142,-2.128174
52.848443,10.719171,-2.312529
28.320328,15.877159,-1.638071
7.716749,20.054986,-0.458052
3.028144,18.902149,0.66747
16.128831,12.258725,1.252863
40.673661,5.178187,1.150869
61.976375,1.732654,0.616007
64.681564,4.300826,0.103918
46.830001,15.455918,-0.050928
22.595696,35.297213,0.160569
6.011848,53.908858,0.467677
0.269379,54.701607,0.543552
2.782574,35.92544,0.225043
11.271229,14.168641,-0.402775
23.475945,1.931962,-1.0669
33.429709,0.0,-1.446072
33.990701,2.647921,-1.319776
24.986084,8.391283,-0.672978
12.816089,17.911098,0.284292
3.186344,29.276056,1.194784
0.0,33.601908,1.696414
2.239352,25.573224,1.570702
16.974231,13.137183,0.8458
39.744503,4.997569,-0.186937
56.525647,2.71766,-1.076166
53.58208,5.083838,-1.420845
34.324937,12.929262,-1.087029
13.793695,25.66392,-0.287012
1.389509,35.366199,0.544467
0.0,31.833818,0.993954
0.0,18.470861,0.872661
12.558364,7.030786,0.275448
37.30203,3.103574,-0.497
63.636677,4.46287,-1.083467
71.95187,6.329057,-1.209375
55.325245,6.516692,-0.790132
28.838698,6.649587,0.040467
9.821935,8.875067,0.982552
2.090752,12.415809,1.676355
0.620744,13.888513,1.824485
1.630908,11.218946,1.302663
6.082611,6.685011,0.229914
16.243207,3.583743,-1.043351
30.015098,2.870702,-2.051048
40.054564,3.909146,-2.391923
39.988497,6.418218,-1.892903
29.144751,11.461406,-0.689675
14.550752,19.649038,0.801003
3.647833,27.679697,2.020152
0.0,29.067819,2.489709
0.132333,21.393953,2.03062
8.855894,10.930624,0.85077
24.313851,4.026192,-0.557593
40.065058,1.852043,-1.646081
46.348609,2.888954,-2.03407
39.064929,6.341373,-1.636333
23.613553,12.43651,-0.670735
9.719874,19.807194,0.442765
2.255998,23.791693,1.258466
0.066237,20.254395,1.486867
2.043077,12.164239,1.097388
9.906706,5.940738,0.301772
24.332084,4.143663,-0.552702
39.31396,4.961731,-1.121322
44.029755,6.154569,-1.186094
34.52012,8.097342,-0.733885
19.117,12.485035,0.040972
7.152233,18.152949,0.817105
0.987237,19.951677,1.274195
0.0,15.045937,1.212295
3.252196,7.50802,0.624977
15.546896,2.384715,-0.287064
35.431918,0.934842,-1.171688
52.65795,2.364881,-1.650576
53.735367,7.377226,-1.476698
38.689311,18.534858,-0.653994
19.468373,34.518104,0.537519
6.274171,45.030434,1.62588
0.782797,40.460283,2.12337
1.758016,25.192879,1.747901
10.774913,10.603409,0.59342
29.646949,3.117574,-0.869748
52.265254,1.9268,-2.005281
63.624936,3.33799,-2.323083
54.452008,5.238117,-1.705431
32.685285,8.584803,-0.432352
12.883931,14.450868,0.967824
1.88019,19.785636,1.943228
0.0,19.018476,2.130486
0.297731,12.293097,1.490005
7.852906,5.353824,0.313144
23.07364,1.925879,-0.907894
42.18861,2.196413,-1.686368
53.504066,5.389631,-1.729667
47.215413,12.093089,-1.046401
27.294969,22.60192,0.052483
7.992297,32.195974,1.069177
0.0,33.202,1.53359
5.999699,24.346648,1.231254
22.923635,12.635061,0.315476
41.137316,4.448865,-0.76885
47.858475,1.211326,-1.502688
38.766693,3.112349,-1.531475
22.751787,11.599998,-0.821092
10.250626,25.742957,0.322773
4.608858,38.108074,1.386165
3.151208,40.380316,1.889141
1.937599,32.20124,1.621383
0.0,19.185601,0.72857
1.090854,8.235165,-0.400489
12.231475,2.811444,-1.350297
35.65089,1.773171,-1.844995
61.826265,2.621419,-1.788077
72.528754,4.67106,-1.216801
58.683233,9.563889,-0.258884
31.403051,18.489535,0.865516
7.863174,27.783306,1.831677
0.0,30.284148,2.264839
0.0,23.480569,1.896925
4.791634,13.193432,0.753437
32.743237,6.491813,-0.775939
69.97587,5.118077,-2.073935
93.873193,7.580718,-2.578732
85.714674,13.464417,-2.049965
52.983721,22.978524,-0.683615
20.665047,33.022218,0.96168
3.002959,37.193571,2.194009
0.0,33.063888,2.494156
0.0,23.343286,1.763971
5.479172,12.602668,0.370352
26.117547,5.148781,-1.056518
58.640517,2.13356,-1.943333
85.333172,2.643681,-2.013325
83.912198,7.066369,-1.338524
55.040198,16.851157,-0.241807
20.768892,29.83414,0.854302
0.0,36.687605,1.566606
0.0,29.857426,1.656797
8.909708,16.130577,1.098088
37.166767,5.697557,0.095721
66.628641,1.249684,-0.955046
75.502409,0.554675,-1.595802
56.649944,3.404741,-1.50663
27.558116,13.178933,-0.69443
6.241378,30.937039,0.467543
0.0,47.868211,1.413192
0.0,49.323602,1.679328
8.995761,33.372275,1.140675
25.868917,13.484996,0.058008
43.620088,0.268869,-1.056552
50.177725,0.0,-1.673665
40.140033,1.856514,-1.487473
22.096532,22.581895,-0.570743
6.960906,56.08991,0.641264
0.0,82.883642,1.556408
1.881093,77.889142,1.720439
16.572523,46.730939,1.037171
43.866697,16.418625,-0.19263
71.141921,1.682255,-1.408999
77.501617,0.0,-2.036216
60.057371,1.906962,-1.743669
33.752964,6.516737,-0.618171
12.807083,15.449937,0.856875
2.566219,28.105038,2.03315
0.10736,35.97521,2.413446
1.166477,31.127946,1.861895
5.879281,18.362552,0.610736
18.949096,7.382874,-0.882813
43.13116,2.576656,-2.113702
70.406905,2.924078,-2.671123
82.566864,6.741226,-2.339269
68.690763,15.09438,-1.166389
38.381157,29.097706,0.507489
10.813066,41.982982,2.100953
0.0,41.015245,2.965581
0.0,26.030216,2.674244
13.666271,10.166866,1.290101
36.364851,1.813287,-0.589678
54.31517,0.821916,-2.110118
55.05719,5.470656,-2.607946
38.849712,16.909989,-1.94617
16.693694,33.785025,-0.542392
1.663816,45.61367,0.880837
2.160086,40.946867,1.658311
20.862313,23.949622,1.489732
51.646697,7.941922,0.570489
76.259754,1.235831,-0.52389
76.271881,5.7954,-1.163507
52.392437,20.345743,-1.02106
23.408733,38.054639,-0.232975
4.816482,45.045156,0.72841
0.0,34.844336,1.353233
0.0,18.392837,1.350192
1.297351,6.680022,0.732961
10.549,2.351244,-0.244457
29.189326,2.867624,-1.215873
54.886152,4.622412,-1.828696
76.147801,5.333084,-1.843835
78.530947,5.354034,-1.205676
59.703375,7.798126,-0.077162
32.430589,15.463517,1.17877
10.50128,25.586185,2.10084
0.0,29.665941,2.312759
0.0,23.143758,1.709765
1.136515,11.881299,0.524489
12.158018,3.108606,-0.7861
30.213029,0.0,-1.758492
47.753658,0.63136,-2.105493
50.847685,6.484302,-1.78201
35.401852,16.925536,-0.950052
14.566539,28.877849,0.099798
2.131854,34.481934,1.033882
3.573459,27.659707,1.561043
17.78055,13.709862,1.519621
37.744162,2.098646,0.952143
50.967392,0.0,0.12348
46.750565,4.408938,-0.572736
28.04535,21.14166,-0.81766
8.921412,41.942954,-0.569924
0.256851,51.179079,-0.104916
6.177387,39.510224,0.17409
26.396384,18.880212,0.029767
52.556422,3.709152,-0.434283
67.676728,0.0,-0.848645
59.844508,0.633335,-0.835549
36.068869,13.112492,-0.259156
13.079292,35.214256,0.681524
0.151633,56.119107,1.544776
0.0,58.029717,1.861442
2.23541,38.850314,1.378159
18.433472,15.953117,0.218005
45.524504,3.486165,-1.142298
70.165221,2.049396,-2.095364
71.452837,5.052874,-2.209147
47.889075,7.984713,-1.434565
19.066999,10.790618,-0.109172
0.810066,13.330234,1.212256
0.0,13.463186,1.997512
0.0,10.284602,1.953327
10.5909,6.203496,1.14501
26.307956,3.65252,-0.038884
39.772884,2.786966,-1.076706
43.069678,2.743647,-1.561847
36.03604,3.819764,-1.369016
24.146052,7.902223,-0.663821
13.569396,15.840925,0.212259
6.899816,23.660604,0.898977
3.336214,24.265769,1.151211
2.070755,16.679975,0.914145
5.242327,7.797919,0.32178
17.17409,2.840016,-0.374495
38.771081,2.005639,-0.908742
60.404727,3.290722,-1.088549
65.393083,5.456115,-0.846437
48.263631,9.104109,-0.255883
23.058482,15.084845,0.486431
4.886046,21.147002,1.114933
0.0,21.92074,1.378422
0.0,16.10935,1.130822
5.354243,8.476881,0.403451
16.193609,3.673101,-0.571525
28.565121,2.54536,-1.419812
36.066327,3.667964,-1.771272
33.632437,6.351848,-1.435147
23.050395,11.552348,-0.504588
11.076324,19.180428,0.671898
2.667278,24.845033,1.631226
0.0,22.666653,1.978865
0.0,14.098041,1.548782
8.637701,6.510327,0.486802
27.410831,4.341613,-0.789568
49.44923,6.361024,-1.760239
59.79619,8.785913,-2.027571
50.477839,10.032329,-1.482769
29.426396,12.935523,-0.342316
10.053289,19.698063,0.940665
0.0,26.319552,1.848077
0.0,25.593323,2.00267
2.449974,16.739221,1.336508
16.260724,6.247136,0.133212
36.209931,0.0,-1.095906
51.305469,0.0,-1.841452
47.901934,7.530326,-1.812922
27.85116,23.620911,-1.052797
6.749475,39.824082,0.084186
0.0,42.276883,1.082919
5.056679,28.365431,1.508897
29.595674,10.477925,1.230002
59.787184,1.300624,0.480319
73.913403,7.250481,-0.2906
58.943004,27.905052,-0.687673
29.473466,53.638332,-0.58237
6.813033,64.753162,-0.149331
0.0,50.096729,0.263609
5.393211,24.307243,0.342012
20.733864,6.186582,-0.012611
37.972634,0.065511,-0.608941
46.32742,0.295026,-1.054828
39.097341,2.171314,-0.987539
22.898671,6.690411,-0.317076
9.574053,16.719445,0.687319
3.343281,29.84147,1.540077
1.423715,36.147042,1.813166
1.294582,29.143318,1.355188
5.371821,15.646772,0.339176
19.020685,5.428387,-0.842722
42.182671,1.596215,-1.74886
62.263769,2.170365,-2.047227
62.320403,5.190921,-1.622859
41.682983,10.992237,-0.610647
17.288334,19.267122,0.649826
2.343005,25.317727,1.718543
0.0,23.829575,2.19423
0.0,15.92423,1.863888
4.309851,7.646713,0.813699
17.043181,3.058242,-0.571228
36.396577,1.914868,-1.751708
53.859951,2.561921,-2.262679
56.681603,5.018002,-1.90588
42.069966,11.192191,-0.823048
21.076831,21.363743,0.56121
5.606686,29.867966,1.698924
0.0,28.571328,2.13666
3.080276,18.159038,1.713055
15.733804,7.043892,0.634498
34.55197,0.647169,-0.621228
48.927556,0.017767,-1.521411
47.72077,6.485837,-1.705145
32.52939,23.054056,-1.130992
15.636889,46.77737,-0.097927
6.415119,62.392244,0.881507
6.750399,56.067077,1.326976
14.450955,34.168757,1.039983
24.845193,13.815901,0.20367
32.017263,3.755872,-0.734273
34.058444,1.415808,-1.309952
32.554378,1.145076,-1.261817
28.292604,1.556361,-0.615541
22.723379,7.12914,0.362953
16.360204,22.737592,1.289894
10.099372,44.748049,1.807227
5.723302,58.503544,1.704564
4.861389,52.090154,0.984604
10.512946,31.174533,-0.141713
24.640622,11.884366,-1.318782
42.545269,2.552002,-2.151373
53.931946,0.724623,-2.334658
51.918049,1.294498,-1.772053
38.919184,2.745933,-0.622667
23.554232,7.254261,0.753555
11.512276,16.190332,1.923177
4.074234,25.781395,2.51781
1.294763,27.701396,2.342454
4.227435,19.513531,1.436767
14.827217,8.985934,0.073707
32.588187,2.467183,-1.314288
50.069009,0.444483,-2.265681
54.409144,1.372399,-2.44177
41.78883,5.13931,-1.761287
23.108843,12.364376,-0.465845
9.418733,20.841287,0.944697
3.177344,24.28888,1.917297
1.584925,19.40795,2.096768
3.330779,11.100737,1.473732
10.973953,5.159842,0.350962
26.37199,2.896904,-0.820715
44.680004,2.342759,-1.624128
55.351454,2.118791,-1.800322
51.168953,4.119715,-1.304056
34.454856,12.058425,-0.304037
15.484544,25.630838,0.861554
3.827973,36.281725,1.770666
1.551478,34.10211,2.044356
6.748318,21.685195,1.501293
16.910804,9.598983,0.280404
28.659487,3.676571,-1.16218
36.280609,2.851561,-2.22698
35.242052,3.903902,-2.441531
26.631618,6.768959,-1.677513
15.503101,14.109923,-0.208331
6.651761,25.795659,1.398703
2.195643,35.716274,2.501833
2.053156,37.091535,2.644557
6.523689,28.324529,1.75846
16.392669,15.621196,0.201565
29.84573,6.606816,-1.403884
40.193708,2.864607,-2.445279
41.449606,2.233433,-2.557507
33.646594,4.453608,-1.733482
20.591361,12.258589,-0.302328
8.147291,26.105759,1.196382
0.606621,38.153206,2.208651
0.0,36.993615,2.371359
5.061952,23.610797,1.643709
20.179166,9.851073,0.313941
40.959796,3.178784,-1.108824
54.529127,2.89187,-2.076785
48.853311,5.396619,-2.211336
29.226427,9.733124,-1.464572
10.92876,16.985725,-0.147539
1.813198,24.734287,1.206765
0.0,26.941025,2.073973
0.63662,21.013488,2.139576
4.022163,11.451018,1.393374
14.384924,4.537097,0.113287
33.786867,1.938832,-1.235628
54.156812,1.623958,-2.159535
60.329503,2.047588,-2.308076
47.080813,4.696578,-1.601157
25.405315,12.538706,-0.267718
8.292034,24.706213,1.215208
0.031486,33.660939,2.279664
0.0,31.636378,2.491692
0.663175,20.672369,1.755048
10.137702,9.444318,0.369245
28.736497,3.361776,-1.111444
